local,total_area_plantada_hectare,total_cacau_semente_hectare
Bastos (SP),3436,-
Batatais (SP),54482,-
Bauru (SP),2687,-
Bebedouro (SP),47864,-
Bento de Abreu (SP),17456,-
Bernardino de Campos (SP),11736,-
Bertioga (SP),...,...
Bilac (SP),6681,-
Birigui (SP),29758,-
Biritiba Mirim (SP),356,-
Boa Esperança do Sul (SP),39733,-
Bocaina (SP),15814,-
Bofete (SP),1131,-
Boituva (SP),2173,-
Bom Jesus dos Perdões (SP),122,-
Bom Sucesso de Itararé (SP),82,-
Borá (SP),4680,-
Boracéia (SP),7195,-
Borborema (SP),42124,-
Borebi (SP),9348,-
Botucatu (SP),25875,-
Bragança Paulista (SP),6694,-
Braúna (SP),7361,-
Brejo Alegre (SP),7630,-
Brodowski (SP),16292,-
Brotas (SP),37025,-
Buri (SP),26021,-
Buritama (SP),8020,-
Buritizal (SP),13063,-
Cabrália Paulista (SP),3310,-
Cabreúva (SP),354,-
Caçapava (SP),1421,-
Cachoeira Paulista (SP),432,-
Caconde (SP),9299,-
Cafelândia (SP),1220,-
Caiabu (SP),6741,-
Caieiras (SP),...,...
Caiuá (SP),9851,-
Cajamar (SP),-,-
Cajati (SP),5123,-
Cajobi (SP),10457,-
Cajuru (SP),26565,-
Campina do Monte Alegre (SP),7402,-
Campinas (SP),5233,-
Campo Limpo Paulista (SP),-,-
Campos do Jordão (SP),29,-
Campos Novos Paulista (SP),23659,-
Cananéia (SP),537,-
Canas (SP),1185,-
Cândido Mota (SP),72058,-
Cândido Rodrigues (SP),4576,-
Canitar (SP),3990,-
Capão Bonito (SP),27704,-
Capela do Alto (SP),1930,-
Capivari (SP),23205,-
Caraguatatuba (SP),...,...
Carapicuíba (SP),...,...
Cardoso (SP),9613,-
Casa Branca (SP),69161,-
Cássia dos Coqueiros (SP),3024,-
Castilho (SP),32465,-
Catanduva (SP),15188,-
Catiguá (SP),11329,-
Cedral (SP),8644,-
Cerqueira César (SP),21310,-
Cerquilho (SP),7100,-
Cesário Lange (SP),6583,-
Charqueada (SP),11643,-
Clementina (SP),5627,-
Colina (SP),29692,-
Colômbia (SP),49037,-
Conchal (SP),13948,-
Conchas (SP),2961,-
Cordeirópolis (SP),11232,-
Coroados (SP),12689,-
Coronel Macedo (SP),18385,-
Corumbataí (SP),4530,-
Cosmópolis (SP),6858,-
Cosmorama (SP),13545,-
Cotia (SP),...,...
Cravinhos (SP),22653,-
Cristais Paulista (SP),11128,-
Cruzália (SP),19728,-
Cruzeiro (SP),268,-
Cubatão (SP),...,...
Cunha (SP),5782,-
Descalvado (SP),32799,-
Dirce Reis (SP),344,-
Divinolândia (SP),5560,-
Dobrada (SP),10327,-
Dois Córregos (SP),40613,-
Dolcinópolis (SP),2513,-
Dourado (SP),8616,-
Dracena (SP),13296,-
Duartina (SP),1133,-
Dumont (SP),9757,-
Echaporã (SP),13397,-
Eldorado (SP),4535,-
Elias Fausto (SP),13319,-
Elisiário (SP),6827,-
Embaúba (SP),5717,-
Embu das Artes (SP),...,...
Embu-Guaçu (SP),...,...
Emilianópolis (SP),5173,-
Engenheiro Coelho (SP),4660,-
Espírito Santo do Pinhal (SP),12716,-
Espírito Santo do Turvo (SP),9269,-
Estrela d'Oeste (SP),7442,-
Estrela do Norte (SP),7715,-
Euclides da Cunha Paulista (SP),3854,-
Fartura (SP),7443,-
Fernandópolis (SP),17163,-
Fernando Prestes (SP),11529,-
Fernão (SP),1415,-
Ferraz de Vasconcelos (SP),...,...
Flora Rica (SP),5248,-
Floreal (SP),5846,-
Flórida Paulista (SP),21115,-
Florínea (SP),20692,-
Franca (SP),10599,-
Francisco Morato (SP),...,...
Franco da Rocha (SP),...,...
Gabriel Monteiro (SP),4256,-
Gália (SP),3711,-
Garça (SP),16116,-
Gastão Vidigal (SP),5998,-
Gavião Peixoto (SP),11062,-
General Salgado (SP),15238,-
Getulina (SP),550,-
Glicério (SP),13244,-
Guaiçara (SP),400,-
Guaimbê (SP),484,-
Guaíra (SP),110488,-
Guapiaçu (SP),22353,-
Guapiara (SP),8628,-
Guará (SP),28850,-
Guaraçaí (SP),22832,-
Guaraci (SP),30784,-
Guarani d'Oeste (SP),1471,-
Guarantã (SP),1500,-
Guararapes (SP),60742,-
Guararema (SP),690,-
Guaratinguetá (SP),5836,-
Guareí (SP),7794,-
Guariba (SP),22253,-
Guarujá (SP),...,...
Guarulhos (SP),5,-
Guatapará (SP),26333,-
Guzolândia (SP),4108,-
Herculândia (SP),8902,-
Holambra (SP),3231,-
Hortolândia (SP),200,-
Iacanga (SP),21330,-
Iacri (SP),14110,-
Iaras (SP),11982,-
Ibaté (SP),17992,-
Ibirá (SP),13869,-
Ibirarema (SP),22783,-
Ibitinga (SP),39886,-
Ibiúna (SP),2095,-
Icém (SP),10777,-
Iepê (SP),34573,-
Igaraçu do Tietê (SP),7420,-
Igarapava (SP),30268,-
Igaratá (SP),180,-
Iguape (SP),2455,-
Ilhabela (SP),...,...
Ilha Solteira (SP),18444,-
Indaiatuba (SP),3823,-
Indiana (SP),815,-
Indiaporã (SP),5839,-
Inúbia Paulista (SP),4009,-
Ipaussu (SP),13531,-
Iperó (SP),741,-
Ipeúna (SP),5474,-
Ipiguá (SP),3799,-
Iporanga (SP),98,-
Ipuã (SP),44144,-
Iracemápolis (SP),9330,-
Irapuã (SP),15841,-
Irapuru (SP),6434,-
Itaberá (SP),109048,-
Itaí (SP),54030,-
Itajobi (SP),36107,-
Itaju (SP),10895,-
Itanhaém (SP),2832,-
Itaoca (SP),283,-
Itapecerica da Serra (SP),...,...
Itapetininga (SP),53359,-
Itapeva (SP),107575,-
Itapevi (SP),...,...
Itapira (SP),12240,-
Itapirapuã Paulista (SP),243,-
Itápolis (SP),60400,-
Itaporanga (SP),10859,-
Itapuí (SP),9490,-
Itapura (SP),13922,-
Itaquaquecetuba (SP),...,...
Itararé (SP),31963,-
Itariri (SP),3610,-
Itatiba (SP),2597,-
Itatinga (SP),5480,-
Itirapina (SP),7448,-
Itirapuã (SP),2512,-
Itobi (SP),7206,-
Itu (SP),2484,-
Itupeva (SP),2318,-
Ituverava (SP),63375,-
Jaborandi (SP),21609,-
Jaboticabal (SP),54539,-
Jacareí (SP),520,-
Jaci (SP),7695,-
Jacupiranga (SP),3285,-
Jaguariúna (SP),5113,-
Jales (SP),5567,-
Jambeiro (SP),77,-
Jandira (SP),...,...
Jardinópolis (SP),33686,-
Jarinu (SP),1135,-
Jaú (SP),45291,-
Jeriquara (SP),9406,-
Joanópolis (SP),223,-
João Ramalho (SP),18707,-
José Bonifácio (SP),34652,-
Júlio Mesquita (SP),2012,-
Jumirim (SP),486,-
Jundiaí (SP),3005,-
Junqueirópolis (SP),29125,-
Juquiá (SP),3276,-
Juquitiba (SP),...,...
Lagoinha (SP),70,-
Laranjal Paulista (SP),9028,-
Lavínia (SP),20312,-
Lavrinhas (SP),75,-
Leme (SP),28344,-
Lençóis Paulista (SP),46477,-
Limeira (SP),31728,-
Lindóia (SP),247,-
Lins (SP),850,-
Lorena (SP),1904,-
Lourdes (SP),5073,-
Louveira (SP),573,-
Lucélia (SP),7436,-
Lucianópolis (SP),1454,-
Luís Antônio (SP),30200,-
Luiziânia (SP),6143,-
Lupércio (SP),3288,-
Lutécia (SP),17114,-
Macatuba (SP),18488,-
Macaubal (SP),11545,-
Macedônia (SP),5062,-
Magda (SP),12055,-
Mairinque (SP),415,-
Mairiporã (SP),...,...
Manduri (SP),7419,-
Marabá Paulista (SP),16896,-
Maracaí (SP),62334,-
Marapoama (SP),6137,-
Mariápolis (SP),2164,-
Marília (SP),9771,-
Marinópolis (SP),1134,-
Martinópolis (SP),31428,-
Matão (SP),28141,-
Mauá (SP),...,...
Mendonça (SP),7737,-
Meridiano (SP),6144,-
Mesópolis (SP),7201,-
Miguelópolis (SP),73051,-
Mineiros do Tietê (SP),12094,-
Miracatu (SP),4853,-
Mira Estrela (SP),1465,-
Mirandópolis (SP),18020,-
Mirante do Paranapanema (SP),11840,-
Mirassol (SP),8075,-
Mirassolândia (SP),5527,-
Mococa (SP),31830,-
Mogi das Cruzes (SP),1845,-
Mogi Guaçu (SP),35846,-
Mogi Mirim (SP),25437,-
Mombuca (SP),8137,-
Monções (SP),3680,-
Mongaguá (SP),460,-
Monte Alegre do Sul (SP),1078,-
Monte Alto (SP),17727,-
Monte Aprazível (SP),23709,-
Monte Azul Paulista (SP),18866,-
Monte Castelo (SP),7877,-
Monteiro Lobato (SP),25,-
Monte Mor (SP),3510,-
Morro Agudo (SP),114233,-
Morungaba (SP),1203,-
Motuca (SP),12149,-
Murutinga do Sul (SP),2656,-
Nantes (SP),24883,-
Narandiba (SP),33030,-
Natividade da Serra (SP),840,-
Nazaré Paulista (SP),593,-
Neves Paulista (SP),10631,-
Nhandeara (SP),17069,-
Nipoã (SP),8881,-
Nova Aliança (SP),10544,-
Nova Campina (SP),1500,-
Nova Canaã Paulista (SP),1781,-
Nova Castilho (SP),5970,-
Nova Europa (SP),9080,-
Nova Granada (SP),17242,-
Nova Guataporanga (SP),618,-
Nova Independência (SP),10620,-
Novais (SP),11136,-
Nova Luzitânia (SP),1796,-
Nova Odessa (SP),2854,-
Novo Horizonte (SP),45390,-
Nuporanga (SP),29587,-
Ocauçu (SP),5435,-
Óleo (SP),5323,-
Olímpia (SP),53178,-
Onda Verde (SP),13682,-
Oriente (SP),3692,-
Orindiúva (SP),24350,-
Orlândia (SP),20765,-
Osasco (SP),...,...
Oscar Bressane (SP),1881,-
Osvaldo Cruz (SP),6332,-
Ourinhos (SP),22328,-
Ouroeste (SP),9635,-
Ouro Verde (SP),10834,-
Pacaembu (SP),10982,-
Palestina (SP),33916,-
Palmares Paulista (SP),6000,-
Palmeira d'Oeste (SP),3622,-
Palmital (SP),65815,-
Panorama (SP),8348,-
Paraguaçu Paulista (SP),52047,-
Paraibuna (SP),25,-
Paraíso (SP),8691,-
Paranapanema (SP),30131,-
Paranapuã (SP),2969,-
Parapuã (SP),12019,-
Pardinho (SP),4313,-
Pariquera-Açu (SP),1584,-
Parisi (SP),2059,-
Patrocínio Paulista (SP),18152,-
Paulicéia (SP),11400,-
Paulínia (SP),3798,-
Paulistânia (SP),2060,-
Paulo de Faria (SP),35120,-
Pederneiras (SP),41131,-
Pedra Bela (SP),1631,-
Pedranópolis (SP),6506,-
Pedregulho (SP),16729,-
Pedreira (SP),138,-
Pedrinhas Paulista (SP),17862,-
Pedro de Toledo (SP),3065,-
Penápolis (SP),39642,-
Pereira Barreto (SP),28286,-
Pereiras (SP),607,-
Peruíbe (SP),1782,-
Piacatu (SP),5965,-
Piedade (SP),2388,-
Pilar do Sul (SP),11218,-
Pindamonhangaba (SP),2946,-
Pindorama (SP),10219,-
Pinhalzinho (SP),1857,-
Piquerobi (SP),3856,-
Piquete (SP),101,-
Piracaia (SP),252,-
Piracicaba (SP),58054,-
Piraju (SP),14317,-
Pirajuí (SP),21907,-
Pirangi (SP),13639,-
Pirapora do Bom Jesus (SP),...,...
Pirapozinho (SP),20862,-
Pirassununga (SP),39316,-
Piratininga (SP),3015,-
Pitangueiras (SP),36279,-
Planalto (SP),14375,-
Platina (SP),24338,-
Poá (SP),...,...
Poloni (SP),7650,-
Pompéia (SP),12857,-
Pongaí (SP),300,-
Pontal (SP),30245,-
Pontalinda (SP),5877,-
Pontes Gestal (SP),12441,-
Populina (SP),11450,-
Porangaba (SP),9,-
Porto Feliz (SP),13791,-
Porto Ferreira (SP),12855,-
Potim (SP),253,-
Potirendaba (SP),17373,-
Pracinha (SP),667,-
Pradópolis (SP),15798,-
Praia Grande (SP),...,...
Pratânia (SP),10100,-
Presidente Alves (SP),3132,-
Presidente Bernardes (SP),5262,-
Presidente Epitácio (SP),10547,-
Presidente Prudente (SP),8229,-
Presidente Venceslau (SP),10633,-
Promissão (SP),35088,-
Quadra (SP),3267,-
Quatá (SP),27631,-
Queiroz (SP),8889,-
Queluz (SP),77,-
Quintana (SP),7398,-
Rafard (SP),5955,-
Rancharia (SP),66738,-
Redenção da Serra (SP),30,-
Regente Feijó (SP),4904,-
Reginópolis (SP),10522,-
Registro (SP),3999,-
Restinga (SP),17739,-
Ribeira (SP),291,-
Ribeirão Bonito (SP),21710,-
Ribeirão Branco (SP),8591,-
Ribeirão Corrente (SP),8680,-
Ribeirão do Sul (SP),16181,-
Ribeirão dos Índios (SP),4149,-
Ribeirão Grande (SP),1781,-
Ribeirão Pires (SP),...,...
Ribeirão Preto (SP),38788,-
Riversul (SP),1730,-
Rifaina (SP),4107,-
Rincão (SP),22055,-
Rinópolis (SP),6890,-
Rio Claro (SP),14528,-
Rio das Pedras (SP),17171,-
Rio Grande da Serra (SP),...,...
Riolândia (SP),22007,-
Rosana (SP),10573,-
Roseira (SP),1900,-
Rubiácea (SP),14557,-
Rubinéia (SP),2207,-
Sabino (SP),2000,-
Sagres (SP),4465,-
Sales (SP),10754,-
Sales Oliveira (SP),25168,-
Salesópolis (SP),388,-
Salmourão (SP),8454,-
Saltinho (SP),4879,-
Salto (SP),2261,-
Salto de Pirapora (SP),2165,-
Salto Grande (SP),20632,-
Sandovalina (SP),32790,-
Santa Adélia (SP),25877,-
Santa Albertina (SP),2355,-
Santa Bárbara d'Oeste (SP),10572,-
Santa Branca (SP),335,-
Santa Clara d'Oeste (SP),559,-
Santa Cruz da Conceição (SP),6476,-
Santa Cruz da Esperança (SP),7839,-
Santa Cruz das Palmeiras (SP),23121,-
Santa Cruz do Rio Pardo (SP),49812,-
Santa Ernestina (SP),7504,-
Santa Fé do Sul (SP),1492,-
Santa Gertrudes (SP),4011,-
Santa Isabel (SP),184,-
Santa Lúcia (SP),14610,-
Santa Maria da Serra (SP),7517,-
Santa Mercedes (SP),9417,-
Santana da Ponte Pensa (SP),1523,-
Santana de Parnaíba (SP),...,...
Santa Rita d'Oeste (SP),3584,-
Santa Rita do Passa Quatro (SP),20455,-
Santa Rosa de Viterbo (SP),10645,-
Santa Salete (SP),831,-
Santo Anastácio (SP),5235,-
Santo André (SP),...,...
Santo Antônio da Alegria (SP),4220,-
Santo Antônio de Posse (SP),7469,-
Santo Antônio do Aracanguá (SP),27642,-
Santo Antônio do Jardim (SP),4144,-
Santo Antônio do Pinhal (SP),175,-
Santo Expedito (SP),1674,-
Santópolis do Aguapeí (SP),4489,-
Santos (SP),...,...
São Bento do Sapucaí (SP),2320,-
São Bernardo do Campo (SP),...,...
São Carlos (SP),41180,-
São Francisco (SP),1740,-
São João da Boa Vista (SP),19883,-
São João das Duas Pontes (SP),2780,-
São João de Iracema (SP),6910,-
São João do Pau d'Alho (SP),6799,-
São Joaquim da Barra (SP),29844,-
São José da Bela Vista (SP),20961,-
São José do Barreiro (SP),180,-
São José do Rio Pardo (SP),11795,-
São José do Rio Preto (SP),8053,-
São José dos Campos (SP),567,-
São Lourenço da Serra (SP),...,...
São Luiz do Paraitinga (SP),105,-
São Manuel (SP),34756,-
São Miguel Arcanjo (SP),12202,-
São Paulo (SP),9,-
São Pedro (SP),15422,-
São Pedro do Turvo (SP),26410,-
São Roque (SP),1268,-
São Sebastião (SP),15,-
São Sebastião da Grama (SP),9802,-
São Simão (SP),30822,-
São Vicente (SP),...,...
Sarapuí (SP),4783,-
Sarutaiá (SP),3177,-
Sebastianópolis do Sul (SP),6674,-
Serra Azul (SP),14877,-
Serrana (SP),8062,-
Serra Negra (SP),3879,-
Sertãozinho (SP),30966,-
Sete Barras (SP),4480,-
Severínia (SP),9477,-
Silveiras (SP),187,-
Socorro (SP),5407,-
Sorocaba (SP),1063,-
Sud Mennucci (SP),17856,-
Sumaré (SP),4689,-
Suzano (SP),...,...
Suzanápolis (SP),8262,-
Tabapuã (SP),20052,-
Tabatinga (SP),18141,-
Taboão da Serra (SP),...,...
Taciba (SP),25360,-
Taguaí (SP),5768,-
Taiaçu (SP),7040,-
Taiúva (SP),9681,-
Tambaú (SP),38128,-
Tanabi (SP),33589,-
Tapiraí (SP),450,-
Tapiratiba (SP),9000,-
Taquaral (SP),4197,-
Taquaritinga (SP),37722,-
Taquarituba (SP),30420,-
Taquarivaí (SP),20644,-
Tarabai (SP),3510,-
Tarumã (SP),26670,-
Tatuí (SP),4080,-
Taubaté (SP),1505,-
Tejupá (SP),8196,-
Teodoro Sampaio (SP),35618,-
Terra Roxa (SP),17321,-
Tietê (SP),18250,-
Timburi (SP),3204,-
Torre de Pedra (SP),...,...
Torrinha (SP),11909,-
Trabiju (SP),2225,-
Tremembé (SP),2490,-
Três Fronteiras (SP),2287,-
Tuiuti (SP),1608,-
Tupã (SP),16076,-
Tupi Paulista (SP),7413,-
Turiúba (SP),4254,-
Turmalina (SP),4150,-
Ubarana (SP),12166,-
Ubatuba (SP),502,-
Ubirajara (SP),2248,-
Uchoa (SP),16390,-
União Paulista (SP),4934,-
Urânia (SP),2898,-
Uru (SP),50,-
Urupês (SP),18007,-
Valentim Gentil (SP),600,-
Valinhos (SP),1028,-
Valparaíso (SP),45708,-
Vargem (SP),658,-
Vargem Grande do Sul (SP),18151,-
Vargem Grande Paulista (SP),...,...
Várzea Paulista (SP),-,-
Vera Cruz (SP),3624,-
Vinhedo (SP),338,-
Viradouro (SP),17668,-
Vista Alegre do Alto (SP),6834,-
Vitória Brasil (SP),1265,-
Votorantim (SP),442,-
Votuporanga (SP),8280,-
Zacarias (SP),9297,-
Chavantes (SP),13387,-
Estiva Gerbi (SP),3252,-
Abatiá (PR),15623,-
Adrianópolis (PR),6143,-
Agudos do Sul (PR),8029,-
Almirante Tamandaré (PR),4196,-
Altamira do Paraná (PR),2074,-
Altônia (PR),7110,-
Alto Paraná (PR),8920,-
Alto Piquiri (PR),43971,-
Alvorada do Sul (PR),41844,-
Amaporã (PR),8964,-
Ampére (PR),14813,-
Anahy (PR),13519,-
Andirá (PR),31850,-
Ângulo (PR),11963,-
Antonina (PR),1311,-
Antônio Olinto (PR),19017,-
Apucarana (PR),39210,-
Arapongas (PR),38383,-
Arapoti (PR),46604,-
Arapuã (PR),26426,-
Araruna (PR),39732,-
Araucária (PR),25590,-
Ariranha do Ivaí (PR),19964,-
Assaí (PR),57721,-
Assis Chateaubriand (PR),143249,-
Astorga (PR),43048,-
Atalaia (PR),10954,-
Balsa Nova (PR),14170,-
Bandeirantes (PR),35537,-
Barbosa Ferraz (PR),25501,-
Barracão (PR),7591,-
Barra do Jacaré (PR),16829,-
Bela Vista da Caroba (PR),8504,-
Bela Vista do Paraíso (PR),30663,-
Bituruna (PR),11980,-
Boa Esperança (PR),51165,-
Boa Esperança do Iguaçu (PR),6578,-
Boa Ventura de São Roque (PR),25437,-
Boa Vista da Aparecida (PR),7064,-
Bocaiúva do Sul (PR),6532,-
Bom Jesus do Sul (PR),8254,-
Bom Sucesso (PR),13440,-
Bom Sucesso do Sul (PR),27206,-
Borrazópolis (PR),26978,-
Braganey (PR),32312,-
Brasilândia do Sul (PR),37448,-
Cafeara (PR),9115,-
Cafelândia (PR),47967,-
Cafezal do Sul (PR),9416,-
Califórnia (PR),11676,-
Cambará (PR),44783,-
Cambé (PR),72000,-
Cambira (PR),12528,-
Campina da Lagoa (PR),60557,-
Campina do Simão (PR),12410,-
Campina Grande do Sul (PR),2186,-
Campo Bonito (PR),34962,-
Campo do Tenente (PR),11883,-
Campo Largo (PR),22132,-
Campo Magro (PR),5978,-
Campo Mourão (PR),86773,-
Cândido de Abreu (PR),38587,-
Candói (PR),74862,-
Cantagalo (PR),24686,-
Capanema (PR),35922,-
Capitão Leônidas Marques (PR),20878,-
Carambeí (PR),47038,-
Carlópolis (PR),12445,-
Cascavel (PR),131888,-
Castro (PR),162849,-
Catanduvas (PR),32208,-
Centenário do Sul (PR),19779,-
Cerro Azul (PR),19784,-
Céu Azul (PR),45502,-
Chopinzinho (PR),44542,-
Cianorte (PR),34114,-
Cidade Gaúcha (PR),9846,-
Clevelândia (PR),41798,-
Colombo (PR),1150,-
Colorado (PR),18388,-
Congonhinhas (PR),28525,-
Conselheiro Mairinck (PR),8129,-
Contenda (PR),15371,-
Corbélia (PR),82629,-
Cornélio Procópio (PR),61418,-
Coronel Domingos Soares (PR),18670,-
Coronel Vivida (PR),39615,-
Corumbataí do Sul (PR),6137,-
Cruzeiro do Iguaçu (PR),6552,-
Cruzeiro do Oeste (PR),24690,-
Cruzeiro do Sul (PR),13400,-
Cruz Machado (PR),37596,-
Cruzmaltina (PR),12794,-
Curitiba (PR),129,-
Curiúva (PR),9764,-
Diamante do Norte (PR),3047,-
Diamante do Sul (PR),3817,-
Diamante D'Oeste (PR),11504,-
Dois Vizinhos (PR),27447,-
Douradina (PR),9751,-
Doutor Camargo (PR),18688,-
Enéas Marques (PR),5403,-
Engenheiro Beltrão (PR),59708,-
Esperança Nova (PR),1149,-
Entre Rios do Oeste (PR),10385,-
Espigão Alto do Iguaçu (PR),11895,-
Farol (PR),33023,-
Faxinal (PR),25453,-
Fazenda Rio Grande (PR),2759,-
Fênix (PR),30109,-
Fernandes Pinheiro (PR),23713,-
Figueira (PR),4558,-
Floraí (PR),22826,-
Flor da Serra do Sul (PR),13588,-
Floresta (PR),24785,-
Florestópolis (PR),15256,-
Flórida (PR),3907,-
Formosa do Oeste (PR),26750,-
Foz do Iguaçu (PR),19187,-
Francisco Alves (PR),24933,-
Francisco Beltrão (PR),28071,-
Foz do Jordão (PR),17491,-
General Carneiro (PR),8629,-
Godoy Moreira (PR),7882,-
Goioerê (PR),55653,-
Goioxim (PR),27573,-
Grandes Rios (PR),7812,-
Guaíra (PR),66552,-
Guairaçá (PR),16330,-
Guamiranga (PR),16155,-
Guapirama (PR),10146,-
Guaporema (PR),8411,-
Guaraci (PR),5859,-
Guaraniaçu (PR),21145,-
Guarapuava (PR),126250,-
Guaraqueçaba (PR),2724,-
Guaratuba (PR),4552,-
Honório Serpa (PR),25343,-
Ibaiti (PR),28745,-
Ibema (PR),10413,-
Ibiporã (PR),36811,-
Icaraíma (PR),17305,-
Iguaraçu (PR),20439,-
Iguatu (PR),12123,-
Imbaú (PR),4364,-
Imbituva (PR),38361,-
Inácio Martins (PR),6884,-
Inajá (PR),6782,-
Indianópolis (PR),5639,-
Ipiranga (PR),43431,-
Iporã (PR),21456,-
Iracema do Oeste (PR),13995,-
Irati (PR),64299,-
Iretama (PR),9679,-
Itaguajé (PR),5534,-
Itaipulândia (PR),18614,-
Itambaracá (PR),26275,-
Itambé (PR),35710,-
Itapejara d'Oeste (PR),26570,-
Itaperuçu (PR),3805,-
Itaúna do Sul (PR),2006,-
Ivaí (PR),31362,-
Ivaiporã (PR),27948,-
Ivaté (PR),16951,-
Ivatuba (PR),16020,-
Jaboti (PR),3942,-
Jacarezinho (PR),33713,-
Jaguapitã (PR),20839,-
Jaguariaíva (PR),24484,-
Jandaia do Sul (PR),9432,-
Janiópolis (PR),40158,-
Japira (PR),9071,-
Japurá (PR),17650,-
Jardim Alegre (PR),20853,-
Jardim Olinda (PR),6433,-
Jataizinho (PR),14716,-
Jesuítas (PR),26793,-
Joaquim Távora (PR),5153,-
Jundiaí do Sul (PR),15889,-
Juranda (PR),54762,-
Jussara (PR),25032,-
Kaloré (PR),19346,-
Lapa (PR),62680,-
Laranjal (PR),3493,-
Laranjeiras do Sul (PR),20870,-
Leópolis (PR),38040,-
Lidianópolis (PR),11002,-
Lindoeste (PR),10484,-
Loanda (PR),6402,-
Lobato (PR),14761,-
Londrina (PR),114193,-
Luiziana (PR),67527,-
Lunardelli (PR),10512,-
Lupionópolis (PR),8304,-
Mallet (PR),25741,-
Mamborê (PR),94140,-
Mandaguaçu (PR),21727,-
Mandaguari (PR),11006,-
Mandirituba (PR),8034,-
Manfrinópolis (PR),3762,-
Mangueirinha (PR),56589,-
Manoel Ribas (PR),38515,-
Marechal Cândido Rondon (PR),60128,-
Maria Helena (PR),6303,-
Marialva (PR),50506,-
Marilândia do Sul (PR),44435,-
Marilena (PR),5581,-
Mariluz (PR),34621,-
Maringá (PR),48419,-
Mariópolis (PR),21419,-
Maripá (PR),42925,-
Marmeleiro (PR),21450,-
Marquinho (PR),4609,-
Marumbi (PR),8657,-
Matelândia (PR),19475,-
Matinhos (PR),50,-
Mato Rico (PR),11992,-
Mauá da Serra (PR),9407,-
Medianeira (PR),25296,-
Mercedes (PR),15670,-
Mirador (PR),11217,-
Miraselva (PR),2050,-
Missal (PR),31412,-
Moreira Sales (PR),26032,-
Morretes (PR),863,-
Munhoz de Melo (PR),11312,-
Nossa Senhora das Graças (PR),9719,-
Nova Aliança do Ivaí (PR),4017,-
Nova América da Colina (PR),10835,-
Nova Aurora (PR),62939,-
Nova Cantu (PR),32722,-
Nova Esperança (PR),16484,-
Nova Esperança do Sudoeste (PR),4608,-
Nova Fátima (PR),22450,-
Nova Laranjeiras (PR),9652,-
Nova Londrina (PR),5617,-
Nova Olímpia (PR),2620,-
Nova Santa Bárbara (PR),9014,-
Nova Santa Rosa (PR),26270,-
Nova Prata do Iguaçu (PR),27988,-
Nova Tebas (PR),9834,-
Novo Itacolomi (PR),5046,-
Ortigueira (PR),44532,-
Ourizona (PR),25359,-
Ouro Verde do Oeste (PR),25861,-
Paiçandu (PR),22382,-
Palmas (PR),29164,-
Palmeira (PR),78406,-
Palmital (PR),9717,-
Palotina (PR),90357,-
Paraíso do Norte (PR),13718,-
Paranacity (PR),19815,-
Paranaguá (PR),783,-
Paranapoema (PR),7327,-
Paranavaí (PR),19114,-
Pato Bragado (PR),10667,-
Pato Branco (PR),49850,-
Paula Freitas (PR),21436,-
Paulo Frontin (PR),21046,-
Peabiru (PR),45031,-
Perobal (PR),15779,-
Pérola (PR),1487,-
Pérola d'Oeste (PR),17395,-
Piên (PR),10692,-
Pinhais (PR),41,-
Pinhalão (PR),12545,-
Pinhal de São Bento (PR),3494,-
Pinhão (PR),59874,-
Piraí do Sul (PR),58703,-
Piraquara (PR),932,-
Pitanga (PR),74021,-
Pitangueiras (PR),12980,-
Planaltina do Paraná (PR),4186,-
Planalto (PR),23326,-
Ponta Grossa (PR),96409,-
Pontal do Paraná (PR),99,-
Porecatu (PR),10669,-
Porto Amazonas (PR),9220,-
Porto Barreiro (PR),11555,-
Porto Rico (PR),1861,-
Porto Vitória (PR),4266,-
Prado Ferreira (PR),13125,-
Pranchita (PR),25358,-
Presidente Castelo Branco (PR),8723,-
Primeiro de Maio (PR),46561,-
Prudentópolis (PR),82853,-
Quarto Centenário (PR),48702,-
Quatiguá (PR),3765,-
Quatro Barras (PR),580,-
Quatro Pontes (PR),19549,-
Quedas do Iguaçu (PR),25194,-
Querência do Norte (PR),19480,-
Quinta do Sol (PR),35649,-
Quitandinha (PR),19913,-
Ramilândia (PR),10075,-
Rancho Alegre (PR),26062,-
Rancho Alegre D'Oeste (PR),31693,-
Realeza (PR),31649,-
Rebouças (PR),30459,-
Renascença (PR),39952,-
Reserva (PR),74114,-
Reserva do Iguaçu (PR),27768,-
Ribeirão Claro (PR),10899,-
Ribeirão do Pinhal (PR),20898,-
Rio Azul (PR),26201,-
Rio Bom (PR),9486,-
Rio Bonito do Iguaçu (PR),24441,-
Rio Branco do Ivaí (PR),12265,-
Rio Branco do Sul (PR),9195,-
Rio Negro (PR),17287,-
Rolândia (PR),49974,-
Roncador (PR),47318,-
Rondon (PR),23785,-
Rosário do Ivaí (PR),1989,-
Sabáudia (PR),16538,-
Salgado Filho (PR),8958,-
Salto do Itararé (PR),16021,-
Salto do Lontra (PR),19056,-
Santa Amélia (PR),8819,-
Santa Cecília do Pavão (PR),11547,-
Santa Cruz de Monte Castelo (PR),13397,-
Santa Fé (PR),14239,-
