local,total_area_plantada_hectare,total_cacau_semente_hectare
São João da Fronteira (PI),2493,-
São João da Serra (PI),1780,-
São João da Varjota (PI),2992,-
São João do Arraial (PI),661,-
São João do Piauí (PI),2932,-
São José do Divino (PI),2130,-
São José do Peixe (PI),1093,-
São José do Piauí (PI),6051,-
São Julião (PI),1981,-
São Lourenço do Piauí (PI),1260,-
São Luis do Piauí (PI),1745,-
São Miguel da Baixa Grande (PI),682,-
São Miguel do Fidalgo (PI),863,-
São Miguel do Tapuio (PI),7767,-
São Pedro do Piauí (PI),1828,-
São Raimundo Nonato (PI),5828,-
Sebastião Barros (PI),1410,-
Sebastião Leal (PI),31062,-
Sigefredo Pacheco (PI),3630,-
Simões (PI),5675,-
Simplício Mendes (PI),3833,-
Socorro do Piauí (PI),1752,-
Sussuapara (PI),299,-
Tamboril do Piauí (PI),1581,-
Tanque do Piauí (PI),2254,-
Teresina (PI),6057,-
União (PI),11084,-
Uruçuí (PI),206647,-
Valença do Piauí (PI),3207,-
Várzea Branca (PI),2188,-
Várzea Grande (PI),969,-
Vera Mendes (PI),1639,-
Vila Nova do Piauí (PI),6178,-
Wall Ferraz (PI),4131,-
Abaiara (CE),2598,-
Acarape (CE),1386,-
Acaraú (CE),18505,-
Acopiara (CE),17482,-
Aiuaba (CE),11125,-
Alcântaras (CE),2209,-
Altaneira (CE),1271,-
Alto Santo (CE),7069,-
Amontada (CE),20526,-
Antonina do Norte (CE),1463,-
Apuiarés (CE),3345,-
Aquiraz (CE),4281,-
Aracati (CE),15008,-
Aracoiaba (CE),10663,-
Ararendá (CE),2321,-
Araripe (CE),7941,-
Aratuba (CE),5588,-
Arneiroz (CE),3838,-
Assaré (CE),11477,-
Aurora (CE),3791,-
Baixio (CE),773,-
Banabuiú (CE),3598,-
Barbalha (CE),2097,-
Barreira (CE),12011,-
Barro (CE),3407,-
Barroquinha (CE),2421,-
Baturité (CE),6690,-
Beberibe (CE),33111,-
Bela Cruz (CE),39945,-
Boa Viagem (CE),18500,-
Brejo Santo (CE),8214,-
Camocim (CE),14336,-
Campos Sales (CE),6476,-
Canindé (CE),21040,-
Capistrano (CE),5825,-
Caridade (CE),12054,-
Cariré (CE),7220,-
Caririaçu (CE),3796,-
Cariús (CE),4203,-
Carnaubal (CE),1918,-
Cascavel (CE),17712,-
Catarina (CE),3473,-
Catunda (CE),15415,-
Caucaia (CE),7893,-
Cedro (CE),1716,-
Chaval (CE),2284,-
Choró (CE),3426,-
Chorozinho (CE),17450,-
Coreaú (CE),2962,-
Crateús (CE),29660,-
Crato (CE),7044,-
Croatá (CE),4350,-
Cruz (CE),17811,-
Deputado Irapuan Pinheiro (CE),7052,-
Ereré (CE),1452,-
Eusébio (CE),165,-
Farias Brito (CE),6979,-
Forquilha (CE),5045,-
Fortaleza (CE),21,-
Fortim (CE),9677,-
Frecheirinha (CE),2549,-
General Sampaio (CE),1729,-
Graça (CE),4856,-
Granja (CE),23036,-
Granjeiro (CE),1005,-
Groaíras (CE),2274,-
Guaiúba (CE),1625,-
Guaraciaba do Norte (CE),9996,-
Guaramiranga (CE),685,-
Hidrolândia (CE),14802,-
Horizonte (CE),4489,-
Ibaretama (CE),5673,-
Ibiapina (CE),6826,-
Ibicuitinga (CE),6544,-
Icapuí (CE),9285,-
Icó (CE),11874,-
Iguatu (CE),8073,-
Independência (CE),14726,-
Ipaporanga (CE),8015,-
Ipaumirim (CE),1913,-
Ipu (CE),10169,-
Ipueiras (CE),6011,-
Iracema (CE),1752,-
Irauçuba (CE),11057,-
Itaiçaba (CE),1093,-
Itaitinga (CE),634,-
Itapajé (CE),9788,-
Itapipoca (CE),43357,-
Itapiúna (CE),5854,-
Itarema (CE),25056,-
Itatira (CE),14946,-
Jaguaretama (CE),2100,-
Jaguaribara (CE),904,-
Jaguaribe (CE),2798,-
Jaguaruana (CE),7027,-
Jardim (CE),2711,-
Jati (CE),1877,-
Jijoca de Jericoacoara (CE),5683,-
Juazeiro do Norte (CE),1452,-
Jucás (CE),3478,-
Lavras da Mangabeira (CE),4157,-
Limoeiro do Norte (CE),8592,-
Madalena (CE),9699,-
Maracanaú (CE),382,-
Maranguape (CE),4243,-
Marco (CE),13172,-
Martinópole (CE),5470,-
Massapê (CE),5330,-
Mauriti (CE),20306,-
Meruoca (CE),868,-
Milagres (CE),4359,-
Milhã (CE),6477,-
Miraíma (CE),1630,-
Missão Velha (CE),8810,-
Mombaça (CE),14159,-
Monsenhor Tabosa (CE),9010,-
Morada Nova (CE),14899,-
Moraújo (CE),1343,-
Morrinhos (CE),13652,-
Mucambo (CE),4678,-
Mulungu (CE),4797,-
Nova Olinda (CE),3623,-
Nova Russas (CE),2553,-
Novo Oriente (CE),20209,-
Ocara (CE),23041,-
Orós (CE),2265,-
Pacajus (CE),9368,-
Pacatuba (CE),925,-
Pacoti (CE),3849,-
Pacujá (CE),1978,-
Palhano (CE),9210,-
Palmácia (CE),2857,-
Paracuru (CE),3934,-
Paraipaba (CE),15645,-
Parambu (CE),23859,-
Paramoti (CE),10072,-
Pedra Branca (CE),13118,-
Penaforte (CE),2079,-
Pentecoste (CE),9284,-
Pereiro (CE),4739,-
Pindoretama (CE),2223,-
Piquet Carneiro (CE),5646,-
Pires Ferreira (CE),3364,-
Poranga (CE),1710,-
Porteiras (CE),2302,-
Potengi (CE),6318,-
Potiretama (CE),4745,-
Quiterianópolis (CE),10134,-
Quixadá (CE),7303,-
Quixelô (CE),3579,-
Quixeramobim (CE),17574,-
Quixeré (CE),4563,-
Redenção (CE),7429,-
Reriutaba (CE),8304,-
Russas (CE),9456,-
Saboeiro (CE),3731,-
Salitre (CE),12905,-
Santana do Acaraú (CE),14004,-
Santana do Cariri (CE),3317,-
Santa Quitéria (CE),35778,-
São Benedito (CE),7977,-
São Gonçalo do Amarante (CE),7204,-
São João do Jaguaribe (CE),1594,-
São Luís do Curu (CE),2472,-
Senador Pompeu (CE),15072,-
Senador Sá (CE),1331,-
Sobral (CE),7900,-
Solonópole (CE),8823,-
Tabuleiro do Norte (CE),4005,-
Tamboril (CE),24203,-
Tarrafas (CE),3866,-
Tauá (CE),24989,-
Tejuçuoca (CE),10210,-
Tianguá (CE),10545,-
Trairi (CE),30310,-
Tururu (CE),10348,-
Ubajara (CE),4406,-
Umari (CE),1660,-
Umirim (CE),6312,-
Uruburetama (CE),5705,-
Uruoca (CE),8204,-
Varjota (CE),5039,-
Várzea Alegre (CE),4851,-
Viçosa do Ceará (CE),13049,-
Acari (RN),375,-
Açu (RN),1301,-
Afonso Bezerra (RN),711,-
Água Nova (RN),416,-
Alexandria (RN),92,-
Almino Afonso (RN),189,-
Alto do Rodrigues (RN),1416,-
Angicos (RN),630,-
Antônio Martins (RN),702,-
Apodi (RN),8711,-
Areia Branca (RN),2570,-
Arês (RN),5306,-
Campo Grande (RN),768,-
Baía Formosa (RN),19339,-
Baraúna (RN),3694,-
Barcelona (RN),172,-
Bento Fernandes (RN),253,-
Bodó (RN),3464,-
Bom Jesus (RN),1105,-
Brejinho (RN),635,-
Caiçara do Norte (RN),2137,-
Caiçara do Rio do Vento (RN),15,-
Caicó (RN),195,-
Campo Redondo (RN),490,-
Canguaretama (RN),15751,-
Caraúbas (RN),2826,-
Carnaúba dos Dantas (RN),528,-
Carnaubais (RN),1029,-
Ceará-Mirim (RN),7200,-
Cerro Corá (RN),6882,-
Coronel Ezequiel (RN),838,-
Coronel João Pessoa (RN),723,-
Cruzeta (RN),448,-
Currais Novos (RN),546,-
Doutor Severiano (RN),761,-
Parnamirim (RN),252,-
Encanto (RN),325,-
Equador (RN),139,-
Espírito Santo (RN),178,-
Extremoz (RN),565,-
Felipe Guerra (RN),441,-
Fernando Pedroza (RN),270,-
Florânia (RN),1045,-
Francisco Dantas (RN),281,-
Frutuoso Gomes (RN),309,-
Galinhos (RN),817,-
Goianinha (RN),6433,-
Governador Dix-Sept Rosado (RN),1982,-
Grossos (RN),705,-
Guamaré (RN),726,-
Ielmo Marinho (RN),2141,-
Ipanguaçu (RN),1974,-
Ipueira (RN),559,-
Itajá (RN),263,-
Itaú (RN),1616,-
Jaçanã (RN),809,-
Jandaíra (RN),378,-
Janduís (RN),306,-
Januário Cicco (RN),1041,-
Japi (RN),310,-
Jardim de Angicos (RN),529,-
Jardim de Piranhas (RN),117,-
Jardim do Seridó (RN),259,-
João Câmara (RN),1360,-
João Dias (RN),346,-
José da Penha (RN),177,-
Jucurutu (RN),612,-
Jundiá (RN),357,-
Lagoa d'Anta (RN),797,-
Lagoa de Pedras (RN),724,-
Lagoa de Velhos (RN),232,-
Lagoa Nova (RN),4895,-
Lagoa Salgada (RN),1887,-
Lajes (RN),950,-
Lajes Pintadas (RN),472,-
Lucrécia (RN),527,-
Luís Gomes (RN),418,-
Macaíba (RN),9807,-
Macau (RN),773,-
Major Sales (RN),698,-
Marcelino Vieira (RN),840,-
Martins (RN),422,-
Maxaranguape (RN),2087,-
Messias Targino (RN),288,-
Montanhas (RN),540,-
Monte Alegre (RN),805,-
Monte das Gameleiras (RN),601,-
Mossoró (RN),16099,-
Natal (RN),...,...
Nísia Floresta (RN),3363,-
Nova Cruz (RN),737,-
Olho d'Água do Borges (RN),272,-
Ouro Branco (RN),197,-
Paraná (RN),550,-
Paraú (RN),200,-
Parazinho (RN),405,-
Parelhas (RN),546,-
Rio do Fogo (RN),3034,-
Passa e Fica (RN),837,-
Passagem (RN),245,-
Patu (RN),413,-
Santa Maria (RN),426,-
Pau dos Ferros (RN),879,-
Pedra Grande (RN),180,-
Pedra Preta (RN),710,-
Pedro Avelino (RN),300,-
Pedro Velho (RN),3103,-
Pendências (RN),583,-
Pilões (RN),725,-
Poço Branco (RN),1153,-
Portalegre (RN),912,-
Porto do Mangue (RN),1370,-
Serra Caiada (RN),817,-
Pureza (RN),6957,-
Rafael Fernandes (RN),206,-
Rafael Godeiro (RN),422,-
Riacho da Cruz (RN),140,-
Riacho de Santana (RN),347,-
Riachuelo (RN),501,-
Rodolfo Fernandes (RN),550,-
Tibau (RN),2420,-
Ruy Barbosa (RN),314,-
Santa Cruz (RN),928,-
Santana do Matos (RN),4260,-
Santana do Seridó (RN),261,-
Santo Antônio (RN),987,-
São Bento do Norte (RN),1064,-
São Bento do Trairí (RN),456,-
São Fernando (RN),321,-
São Francisco do Oeste (RN),734,-
São Gonçalo do Amarante (RN),1939,-
São João do Sabugi (RN),249,-
São José de Mipibu (RN),5854,-
São José do Campestre (RN),733,-
São José do Seridó (RN),211,-
São Miguel (RN),2103,-
São Miguel do Gostoso (RN),984,-
São Paulo do Potengi (RN),546,-
São Pedro (RN),986,-
São Rafael (RN),325,-
São Tomé (RN),571,-
São Vicente (RN),1351,-
Senador Elói de Souza (RN),650,-
Senador Georgino Avelino (RN),264,-
Serra de São Bento (RN),472,-
Serra do Mel (RN),39380,-
Serra Negra do Norte (RN),225,-
Serrinha (RN),145,-
Serrinha dos Pintos (RN),411,-
Severiano Melo (RN),1806,-
Sítio Novo (RN),323,-
Taboleiro Grande (RN),361,-
Taipu (RN),3195,-
Tangará (RN),516,-
Tenente Ananias (RN),211,-
Tenente Laurentino Cruz (RN),3242,-
Tibau do Sul (RN),2595,-
Timbaúba dos Batistas (RN),221,-
Touros (RN),10910,-
Triunfo Potiguar (RN),485,-
Umarizal (RN),383,-
Upanema (RN),3460,-
Várzea (RN),210,-
Venha-Ver (RN),1034,-
Vera Cruz (RN),2400,-
Viçosa (RN),454,-
Vila Flor (RN),415,-
Água Branca (PB),1707,-
Aguiar (PB),448,-
Alagoa Grande (PB),4984,-
Alagoa Nova (PB),5795,-
Alagoinha (PB),1424,-
Alcantil (PB),516,-
Algodão de Jandaíra (PB),255,-
Alhandra (PB),4633,-
São João do Rio do Peixe (PB),1283,-
Amparo (PB),660,-
Aparecida (PB),727,-
Araçagi (PB),7319,-
Arara (PB),2955,-
Araruna (PB),4000,-
Areia (PB),4363,-
Areia de Baraúnas (PB),181,-
Areial (PB),1525,-
Aroeiras (PB),2464,-
Assunção (PB),25,-
Baía da Traição (PB),1856,-
Bananeiras (PB),3276,-
Baraúna (PB),410,-
Barra de Santana (PB),338,-
Barra de Santa Rosa (PB),4900,-
Barra de São Miguel (PB),183,-
Bayeux (PB),9,-
Belém (PB),1474,-
Belém do Brejo do Cruz (PB),195,-
Bernardino Batista (PB),272,-
Boa Ventura (PB),360,-
Boa Vista (PB),90,-
Bom Jesus (PB),185,-
Bom Sucesso (PB),1200,-
Bonito de Santa Fé (PB),1422,-
Boqueirão (PB),279,-
Igaracy (PB),515,-
Borborema (PB),1378,-
Brejo do Cruz (PB),195,-
Brejo dos Santos (PB),275,-
Caaporã (PB),1424,-
Cabaceiras (PB),98,-
Cabedelo (PB),...,...
Cachoeira dos Índios (PB),774,-
Cacimba de Areia (PB),421,-
Cacimba de Dentro (PB),4816,-
Cacimbas (PB),1567,-
Caiçara (PB),484,-
Cajazeiras (PB),985,-
Cajazeirinhas (PB),225,-
Caldas Brandão (PB),450,-
Camalaú (PB),8,-
Campina Grande (PB),2446,-
Capim (PB),1856,-
Caraúbas (PB),84,-
Carrapateira (PB),150,-
Casserengue (PB),4500,-
Catingueira (PB),497,-
Catolé do Rocha (PB),708,-
Caturité (PB),172,-
Conceição (PB),2687,-
Condado (PB),470,-
Conde (PB),1238,-
Congo (PB),471,-
Coremas (PB),761,-
Coxixola (PB),110,-
Cruz do Espírito Santo (PB),5095,-
Cubati (PB),1090,-
Cuité (PB),1745,-
Cuitegi (PB),668,-
Cuité de Mamanguape (PB),1642,-
Curral de Cima (PB),1149,-
Curral Velho (PB),350,-
Damião (PB),1732,-
Desterro (PB),1485,-
Vista Serrana (PB),162,-
Diamante (PB),393,-
Dona Inês (PB),1334,-
Duas Estradas (PB),656,-
Emas (PB),299,-
Esperança (PB),3407,-
Fagundes (PB),2379,-
Frei Martinho (PB),170,-
Gado Bravo (PB),2150,-
Guarabira (PB),951,-
Gurinhém (PB),1720,-
Gurjão (PB),12,-
Ibiara (PB),1509,-
Imaculada (PB),1978,-
Ingá (PB),2262,-
Itabaiana (PB),2248,-
Itaporanga (PB),767,-
Itapororoca (PB),6791,-
Itatuba (PB),1820,-
Jacaraú (PB),2449,-
Jericó (PB),167,-
João Pessoa (PB),240,-
Juarez Távora (PB),1300,-
Juazeirinho (PB),2065,-
Junco do Seridó (PB),932,-
Juripiranga (PB),5043,-
Juru (PB),2730,-
Lagoa (PB),154,-
Lagoa de Dentro (PB),919,-
Lagoa Seca (PB),1749,-
Lastro (PB),280,-
Livramento (PB),1329,-
Logradouro (PB),330,-
Lucena (PB),3404,-
Mãe d'Água (PB),354,-
Malta (PB),130,-
Mamanguape (PB),9270,-
Manaíra (PB),2347,-
Marcação (PB),3147,-
Mari (PB),4124,-
Marizópolis (PB),240,-
Massaranduba (PB),1754,-
Mataraca (PB),3293,-
Matinhas (PB),2232,-
Mato Grosso (PB),304,-
Maturéia (PB),1182,-
Mogeiro (PB),2779,-
Montadas (PB),1457,-
Monte Horebe (PB),483,-
Monteiro (PB),3151,-
Mulungu (PB),1163,-
Natuba (PB),1271,-
Nazarezinho (PB),847,-
Nova Floresta (PB),490,-
Nova Olinda (PB),426,-
Nova Palmeira (PB),1212,-
Olho d'Água (PB),678,-
Olivedos (PB),150,-
Ouro Velho (PB),455,-
Parari (PB),49,-
Passagem (PB),205,-
Patos (PB),957,-
Paulista (PB),544,-
Pedra Branca (PB),735,-
Pedra Lavrada (PB),1427,-
Pedras de Fogo (PB),22078,-
Piancó (PB),1040,-
Picuí (PB),3022,-
Pilar (PB),650,-
Pilões (PB),2102,-
Pilõezinhos (PB),1097,-
Pirpirituba (PB),754,-
Pitimbu (PB),2548,-
Pocinhos (PB),2630,-
Poço Dantas (PB),825,-
Poço de José de Moura (PB),447,-
Pombal (PB),563,-
Prata (PB),402,-
Princesa Isabel (PB),3519,-
Puxinanã (PB),2380,-
Queimadas (PB),3337,-
Quixaba (PB),190,-
Remígio (PB),1251,-
Pedro Régis (PB),506,-
Riachão (PB),980,-
Riachão do Bacamarte (PB),485,-
Riachão do Poço (PB),428,-
Riacho de Santo Antônio (PB),20,-
Riacho dos Cavalos (PB),664,-
Rio Tinto (PB),9966,-
Salgadinho (PB),838,-
Salgado de São Félix (PB),1060,-
Santa Cecília (PB),743,-
Santa Cruz (PB),459,-
Santa Helena (PB),734,-
Santa Inês (PB),243,-
Santa Luzia (PB),424,-
Santana de Mangueira (PB),1632,-
Santana dos Garrotes (PB),865,-
Joca Claudino (PB),353,-
Santa Rita (PB),17164,-
Santa Teresinha (PB),565,-
Santo André (PB),19,-
São Bento (PB),576,-
São Bentinho (PB),238,-
São Domingos do Cariri (PB),78,-
São Domingos (PB),315,-
São Francisco (PB),333,-
São João do Cariri (PB),48,-
São João do Tigre (PB),401,-
São José da Lagoa Tapada (PB),783,-
São José de Caiana (PB),378,-
São José de Espinharas (PB),1365,-
São José dos Ramos (PB),1354,-
São José de Piranhas (PB),892,-
São José de Princesa (PB),1606,-
São José do Bonfim (PB),486,-
São José do Brejo do Cruz (PB),177,-
São José do Sabugi (PB),432,-
São José dos Cordeiros (PB),205,-
São Mamede (PB),499,-
São Miguel de Taipu (PB),827,-
São Sebastião de Lagoa de Roça (PB),767,-
São Sebastião do Umbuzeiro (PB),20,-
Sapé (PB),10805,-
São Vicente do Seridó (PB),1073,-
Serra Branca (PB),35,-
Serra da Raiz (PB),596,-
Serra Grande (PB),305,-
Serra Redonda (PB),847,-
Serraria (PB),1653,-
Sertãozinho (PB),478,-
Sobrado (PB),909,-
Solânea (PB),1343,-
Soledade (PB),100,-
Sossêgo (PB),52,-
Sousa (PB),2279,-
Sumé (PB),1293,-
Tacima (PB),1966,-
Taperoá (PB),926,-
Tavares (PB),6589,-
Teixeira (PB),1810,-
Tenório (PB),45,-
Triunfo (PB),536,-
Uiraúna (PB),892,-
Umbuzeiro (PB),859,-
Várzea (PB),500,-
Vieirópolis (PB),443,-
Zabelê (PB),90,-
Abreu e Lima (PE),387,-
Afogados da Ingazeira (PE),3625,-
Afrânio (PE),7000,-
Agrestina (PE),361,-
Água Preta (PE),2889,-
Águas Belas (PE),7416,-
Alagoinha (PE),638,-
Aliança (PE),10090,-
Altinho (PE),1197,-
Amaraji (PE),7559,-
Angelim (PE),1279,-
Araçoiaba (PE),1316,-
Araripina (PE),31015,-
Arcoverde (PE),1760,-
Barra de Guabiraba (PE),225,-
Barreiros (PE),3612,-
Belém de Maria (PE),380,-
Belém do São Francisco (PE),1184,-
Belo Jardim (PE),1010,-
Betânia (PE),9145,-
Bezerros (PE),1774,-
Bodocó (PE),4100,-
Bom Conselho (PE),6611,-
Bom Jardim (PE),2414,-
Bonito (PE),4635,-
Brejão (PE),726,-
Brejinho (PE),2368,-
Brejo da Madre de Deus (PE),1114,-
Buenos Aires (PE),755,-
Buíque (PE),16002,-
Cabo de Santo Agostinho (PE),6500,-
Cabrobó (PE),1095,-
Cachoeirinha (PE),2680,-
Caetés (PE),8511,-
Calçado (PE),6885,-
Calumbi (PE),1634,-
Camaragibe (PE),300,-
Camocim de São Félix (PE),3073,-
Camutanga (PE),3515,-
Canhotinho (PE),3215,-
Capoeiras (PE),3918,-
Carnaíba (PE),7813,-
Carnaubeira da Penha (PE),309,-
Carpina (PE),2029,-
Caruaru (PE),949,-
Casinhas (PE),24,-
Catende (PE),768,-
Cedro (PE),846,-
Chã de Alegria (PE),2803,-
Chã Grande (PE),435,-
Condado (PE),5074,-
Correntes (PE),1616,-
Cortês (PE),2400,-
Cumaru (PE),5508,-
Cupira (PE),587,-
Custódia (PE),6400,-
Dormentes (PE),7010,-
Escada (PE),18151,-
Exu (PE),12382,-
Feira Nova (PE),522,-
Fernando de Noronha (PE),...,...
Ferreiros (PE),3109,-
Flores (PE),14431,-
Floresta (PE),2275,-
Frei Miguelinho (PE),280,-
Gameleira (PE),9033,-
Garanhuns (PE),3816,-
Glória do Goitá (PE),1891,-
Goiana (PE),12307,-
Granito (PE),1100,-
Gravatá (PE),550,-
Iati (PE),4012,-
Ibimirim (PE),1860,-
Ibirajuba (PE),1900,-
Igarassu (PE),8040,-
Iguaracy (PE),4261,-
Inajá (PE),3355,-
Ingazeira (PE),2119,-
Ipojuca (PE),8020,-
Ipubi (PE),8937,-
Itacuruba (PE),65,-
Itaíba (PE),11000,-
Ilha de Itamaracá (PE),10,-
Itambé (PE),15232,-
Itapetim (PE),5053,-
Itapissuma (PE),1963,-
Itaquitinga (PE),5270,-
Jaboatão dos Guararapes (PE),5100,-
Jaqueira (PE),3628,-
Jataúba (PE),536,-
Jatobá (PE),1263,-
João Alfredo (PE),1413,-
Joaquim Nabuco (PE),1240,-
Jucati (PE),5754,-
Jupi (PE),9013,-
Jurema (PE),4210,-
Lagoa do Carro (PE),734,-
Lagoa de Itaenga (PE),1645,-
Lagoa do Ouro (PE),368,-
Lagoa dos Gatos (PE),2921,-
Lagoa Grande (PE),6072,-
Lajedo (PE),1925,-
Limoeiro (PE),3107,-
Macaparana (PE),3768,-
Machados (PE),3531,-
Manari (PE),13000,-
Maraial (PE),1578,-
Mirandiba (PE),417,-
Moreno (PE),9200,-
Nazaré da Mata (PE),4178,-
Olinda (PE),...,...
Orobó (PE),2269,-
Orocó (PE),2046,-
Ouricuri (PE),18295,-
Palmares (PE),8784,-
Palmeirina (PE),348,-
Panelas (PE),1797,-
Paranatama (PE),3637,-
Parnamirim (PE),238,-
Passira (PE),3875,-
Paudalho (PE),8198,-
Paulista (PE),...,...
Pedra (PE),2000,-
Pesqueira (PE),3680,-
Petrolândia (PE),2748,-
Petrolina (PE),25500,-
Poção (PE),1170,-
Pombos (PE),1370,-
Primavera (PE),3829,-
Quipapá (PE),2291,-
Quixaba (PE),4462,-
Recife (PE),...,...
Riacho das Almas (PE),888,-
Ribeirão (PE),10727,-
Rio Formoso (PE),9460,-
Sairé (PE),6117,-
Salgadinho (PE),202,-
Salgueiro (PE),74,-
Saloá (PE),8490,-
Sanharó (PE),2400,-
Santa Cruz (PE),13502,-
Santa Cruz da Baixa Verde (PE),1564,-
Santa Cruz do Capibaribe (PE),260,-
Santa Filomena (PE),8225,-
Santa Maria da Boa Vista (PE),7275,-
Santa Maria do Cambucá (PE),1400,-
Santa Terezinha (PE),3137,-
São Benedito do Sul (PE),1006,-
São Bento do Una (PE),8800,-
São Caitano (PE),783,-
São João (PE),14130,-
São Joaquim do Monte (PE),4037,-
São José da Coroa Grande (PE),188,-
São José do Belmonte (PE),6866,-
São José do Egito (PE),11097,-
São Lourenço da Mata (PE),2580,-
São Vicente Férrer (PE),5386,-
Serra Talhada (PE),14140,-
Serrita (PE),272,-
Sertânia (PE),4000,-
Sirinhaém (PE),16970,-
Moreilândia (PE),500,-
Solidão (PE),2461,-
Surubim (PE),2017,-
Tabira (PE),8684,-
Tacaimbó (PE),1755,-
Tacaratu (PE),2713,-
Tamandaré (PE),2125,-
Taquaritinga do Norte (PE),2397,-
Terezinha (PE),1230,-
Terra Nova (PE),40,-
Timbaúba (PE),9838,-
Toritama (PE),110,-
Tracunhaém (PE),721,-
Trindade (PE),2501,-
Triunfo (PE),2527,-
Tupanatinga (PE),8200,-
Tuparetama (PE),3044,-
Venturosa (PE),1400,-
Verdejante (PE),143,-
Vertente do Lério (PE),935,-
Vertentes (PE),1467,-
Vicência (PE),10968,-
Vitória de Santo Antão (PE),7593,-
Xexéu (PE),1180,-
Água Branca (AL),2713,-
Anadia (AL),3240,-
Arapiraca (AL),9437,-
Atalaia (AL),12544,-
Barra de Santo Antônio (AL),2280,-
Barra de São Miguel (AL),953,-
Batalha (AL),550,-
Belém (AL),303,-
Belo Monte (AL),200,-
Boca da Mata (AL),8643,-
Branquinha (AL),7943,-
Cacimbinhas (AL),590,-
Cajueiro (AL),589,-
Campestre (AL),2955,-
Campo Alegre (AL),14678,-
Campo Grande (AL),847,-
Canapi (AL),3201,-
Capela (AL),2977,-
Carneiros (AL),352,-
Chã Preta (AL),1286,-
Coité do Nóia (AL),1970,-
Colônia Leopoldina (AL),10738,-
Coqueiro Seco (AL),703,-
Coruripe (AL),46334,-
Craíbas (AL),3634,-
Delmiro Gouveia (AL),2341,-
Dois Riachos (AL),1426,-
Estrela de Alagoas (AL),519,-
Feira Grande (AL),4338,-
Feliz Deserto (AL),4004,-
Flexeiras (AL),5011,-
Girau do Ponciano (AL),7807,-
Ibateguara (AL),3013,-
Igaci (AL),2313,-
Igreja Nova (AL),10580,-
Inhapi (AL),3376,-
Jacaré dos Homens (AL),252,-
Jacuípe (AL),2944,-
Japaratinga (AL),2230,-
Jaramataia (AL),319,-
Jequiá da Praia (AL),15703,-
Joaquim Gomes (AL),4826,-
Jundiá (AL),2390,-
Junqueiro (AL),9847,-
Lagoa da Canoa (AL),3815,-
Limoeiro de Anadia (AL),7726,-
Maceió (AL),7378,-
Major Isidoro (AL),951,-
Maragogi (AL),8657,-
Maravilha (AL),1100,-
Marechal Deodoro (AL),5895,-
Maribondo (AL),259,-
Mar Vermelho (AL),66,-
Mata Grande (AL),3612,-
Matriz de Camaragibe (AL),5773,-
Messias (AL),4277,-
Minador do Negrão (AL),275,-
Monteirópolis (AL),648,-
Murici (AL),8706,-
Novo Lino (AL),5153,-
Olho d'Água das Flores (AL),399,-
Olho d'Água do Casado (AL),2880,-
Olho d'Água Grande (AL),397,-
Olivença (AL),679,-
Ouro Branco (AL),3001,-
Palestina (AL),100,-
Palmeira dos Índios (AL),1979,-
Pão de Açúcar (AL),1982,-
Pariconha (AL),3164,-
Paripueira (AL),1304,-
Passo de Camaragibe (AL),8734,-
Paulo Jacinto (AL),184,-
Penedo (AL),27735,-
Piaçabuçu (AL),2678,-
Pilar (AL),3696,-
Pindoba (AL),254,-
Piranhas (AL),2709,-
Poço das Trincheiras (AL),5238,-
Porto Calvo (AL),7919,-
Porto de Pedras (AL),8049,-
Porto Real do Colégio (AL),2840,-
Quebrangulo (AL),1950,-
Rio Largo (AL),11067,-
Roteiro (AL),9176,-
Santa Luzia do Norte (AL),1138,-
Santana do Ipanema (AL),3826,-
Santana do Mundaú (AL),11994,-
São Brás (AL),1047,-
São José da Laje (AL),13476,-
São José da Tapera (AL),4594,-
São Luís do Quitunde (AL),20624,-
São Miguel dos Campos (AL),16449,-
São Miguel dos Milagres (AL),2104,-
São Sebastião (AL),5445,-
Satuba (AL),613,-
Senador Rui Palmeira (AL),1465,-
Tanque d'Arca (AL),300,-
Taquarana (AL),6113,-
Teotônio Vilela (AL),16155,-
Traipu (AL),5659,-
União dos Palmares (AL),14132,-
Viçosa (AL),702,-
Amparo do São Francisco (SE),194,-
Aquidabã (SE),974,-
Aracaju (SE),38,-
Arauá (SE),4926,-
Areia Branca (SE),1367,-
Barra dos Coqueiros (SE),866,-
Boquim (SE),3511,-
Brejo Grande (SE),2711,-
Campo do Brito (SE),1120,-
Canhoba (SE),1209,-
Canindé de São Francisco (SE),1076,-
Capela (SE),5076,-
Carira (SE),31250,-
Carmópolis (SE),1200,-
Cedro de São João (SE),267,-
Cristinápolis (SE),5737,-
Cumbe (SE),1961,-
Divina Pastora (SE),300,-
Estância (SE),6216,-
