local,total_area_plantada_hectare,total_cacau_semente_hectare
Ouro Preto (MG),2010,-
Ouro Verde de Minas (MG),583,-
Padre Carvalho (MG),911,-
Padre Paraíso (MG),1035,-
Paineiras (MG),510,-
Pains (MG),3004,-
Pai Pedro (MG),2041,-
Paiva (MG),59,-
Palma (MG),231,-
Palmópolis (MG),573,7
Papagaios (MG),1244,-
Paracatu (MG),166134,-
Pará de Minas (MG),382,-
Paraguaçu (MG),17429,-
Paraisópolis (MG),1079,-
Paraopeba (MG),554,-
Passabém (MG),232,-
Passa Quatro (MG),128,-
Passa Tempo (MG),1383,-
Passa Vinte (MG),84,-
Passos (MG),31541,-
Patis (MG),1048,-
Patos de Minas (MG),35249,-
Patrocínio (MG),65341,-
Patrocínio do Muriaé (MG),570,-
Paula Cândido (MG),2070,-
Paulistas (MG),394,-
Pavão (MG),300,-
Peçanha (MG),2583,-
Pedra Azul (MG),1355,-
Pedra Bonita (MG),4760,-
Pedra do Anta (MG),993,-
Pedra do Indaiá (MG),301,-
Pedra Dourada (MG),1570,-
Pedralva (MG),5962,-
Pedras de Maria da Cruz (MG),674,-
Pedrinópolis (MG),17367,-
Pedro Leopoldo (MG),28,-
Pedro Teixeira (MG),98,-
Pequeri (MG),101,-
Pequi (MG),289,-
Perdigão (MG),822,-
Perdizes (MG),91287,-
Perdões (MG),6021,-
Periquito (MG),292,-
Pescador (MG),148,-
Piau (MG),1376,-
Piedade de Caratinga (MG),2592,-
Piedade de Ponte Nova (MG),1069,-
Piedade do Rio Grande (MG),9386,-
Piedade dos Gerais (MG),1277,-
Pimenta (MG),9430,-
Pingo-d'Água (MG),240,-
Pintópolis (MG),1256,-
Piracema (MG),1697,-
Pirajuba (MG),27454,-
Piranga (MG),3421,-
Piranguçu (MG),1014,-
Piranguinho (MG),952,-
Pirapetinga (MG),186,-
Pirapora (MG),2288,-
Piraúba (MG),357,-
Pitangui (MG),1935,-
Piumhi (MG),23642,-
Planura (MG),22882,-
Poço Fundo (MG),7481,-
Poços de Caldas (MG),6507,-
Pocrane (MG),1052,-
Pompéu (MG),17830,-
Ponte Nova (MG),2970,-
Ponto Chique (MG),1680,-
Ponto dos Volantes (MG),827,-
Porteirinha (MG),4042,-
Porto Firme (MG),3165,-
Poté (MG),590,-
Pouso Alegre (MG),2791,-
Pouso Alto (MG),445,-
Prados (MG),4255,-
Prata (MG),39785,-
Pratápolis (MG),7803,-
Pratinha (MG),7126,-
Presidente Bernardes (MG),1670,-
Presidente Juscelino (MG),390,-
Presidente Kubitschek (MG),271,-
Presidente Olegário (MG),40314,-
Alto Jequitibá (MG),5968,-
Prudente de Morais (MG),124,-
Quartel Geral (MG),1020,-
Queluzito (MG),408,-
Raposos (MG),...,...
Raul Soares (MG),6467,-
Recreio (MG),82,-
Reduto (MG),2890,-
Resende Costa (MG),1394,-
Resplendor (MG),1220,-
Ressaquinha (MG),217,-
Riachinho (MG),10972,-
Riacho dos Machados (MG),1432,-
Ribeirão das Neves (MG),10,-
Ribeirão Vermelho (MG),959,-
Rio Acima (MG),7,-
Rio Casca (MG),2904,-
Rio Doce (MG),145,-
Rio do Prado (MG),455,-
Rio Espera (MG),824,-
Rio Manso (MG),217,-
Rio Novo (MG),278,-
Rio Paranaíba (MG),39684,-
Rio Pardo de Minas (MG),9345,-
Rio Piracicaba (MG),149,-
Rio Pomba (MG),1350,-
Rio Preto (MG),153,-
Rio Vermelho (MG),3120,-
Ritápolis (MG),779,-
Rochedo de Minas (MG),11,-
Rodeiro (MG),159,-
Romaria (MG),22989,-
Rosário da Limeira (MG),1433,-
Rubelita (MG),1091,-
Rubim (MG),509,-
Sabará (MG),191,-
Sabinópolis (MG),1047,-
Sacramento (MG),86432,-
Salinas (MG),3340,-
Salto da Divisa (MG),205,-
Santa Bárbara (MG),305,-
Santa Bárbara do Leste (MG),3151,-
Santa Bárbara do Monte Verde (MG),68,-
Santa Bárbara do Tugúrio (MG),703,-
Santa Cruz de Minas (MG),70,-
Santa Cruz de Salinas (MG),852,-
Santa Cruz do Escalvado (MG),1040,-
Santa Efigênia de Minas (MG),583,-
Santa Fé de Minas (MG),560,-
Santa Helena de Minas (MG),238,-
Santa Juliana (MG),36823,-
Santa Luzia (MG),133,-
Santa Margarida (MG),11772,-
Santa Maria de Itabira (MG),343,-
Santa Maria do Salto (MG),548,-
Santa Maria do Suaçuí (MG),1122,-
Santana da Vargem (MG),8045,-
Santana de Cataguases (MG),78,-
Santana de Pirapama (MG),666,-
Santana do Deserto (MG),72,-
Santana do Garambéu (MG),741,-
Santana do Jacaré (MG),550,-
Santana do Manhuaçu (MG),5553,-
Santana do Paraíso (MG),413,-
Santana do Riacho (MG),180,-
Santana dos Montes (MG),824,-
Santa Rita de Caldas (MG),4745,-
Santa Rita de Jacutinga (MG),439,-
Santa Rita de Minas (MG),2705,-
Santa Rita de Ibitipoca (MG),435,-
Santa Rita do Itueto (MG),6482,-
Santa Rita do Sapucaí (MG),6430,-
Santa Rosa da Serra (MG),3009,-
Santa Vitória (MG),56989,-
Santo Antônio do Amparo (MG),10579,-
Santo Antônio do Aventureiro (MG),328,-
Santo Antônio do Grama (MG),1412,-
Santo Antônio do Itambé (MG),434,-
Santo Antônio do Jacinto (MG),1034,-
Santo Antônio do Monte (MG),995,-
Santo Antônio do Retiro (MG),2387,-
Santo Antônio do Rio Abaixo (MG),247,-
Santo Hipólito (MG),782,-
Santos Dumont (MG),227,-
São Bento Abade (MG),5823,-
São Brás do Suaçuí (MG),1289,-
São Domingos das Dores (MG),3643,-
São Domingos do Prata (MG),2675,-
São Félix de Minas (MG),265,-
São Francisco (MG),3869,-
São Francisco de Paula (MG),4337,-
São Francisco de Sales (MG),15099,-
São Francisco do Glória (MG),2028,-
São Geraldo (MG),492,-
São Geraldo da Piedade (MG),1155,-
São Geraldo do Baixio (MG),344,-
São Gonçalo do Abaeté (MG),9785,-
São Gonçalo do Pará (MG),178,-
São Gonçalo do Rio Abaixo (MG),221,-
São Gonçalo do Sapucaí (MG),13670,-
São Gotardo (MG),8143,-
São João Batista do Glória (MG),5846,-
São João da Lagoa (MG),2681,-
São João da Mata (MG),1813,-
São João da Ponte (MG),2173,-
São João das Missões (MG),471,-
São João del Rei (MG),18328,-
São João do Manhuaçu (MG),8579,-
São João do Manteninha (MG),535,-
São João do Oriente (MG),286,-
São João do Pacuí (MG),2582,-
São João do Paraíso (MG),3110,-
São João Evangelista (MG),2460,-
São João Nepomuceno (MG),166,-
São Joaquim de Bicas (MG),76,-
São José da Barra (MG),6511,-
São José da Lapa (MG),50,-
São José da Safira (MG),270,-
São José da Varginha (MG),634,-
São José do Alegre (MG),320,-
São José do Divino (MG),485,-
São José do Goiabal (MG),708,-
São José do Jacuri (MG),503,-
São José do Mantimento (MG),818,-
São Lourenço (MG),77,-
São Miguel do Anta (MG),2587,-
São Pedro da União (MG),6319,-
São Pedro dos Ferros (MG),4068,-
São Pedro do Suaçuí (MG),605,-
São Romão (MG),13230,-
São Roque de Minas (MG),10220,-
São Sebastião da Bela Vista (MG),1758,-
São Sebastião da Vargem Alegre (MG),1417,-
São Sebastião do Anta (MG),1953,-
São Sebastião do Maranhão (MG),775,-
São Sebastião do Oeste (MG),591,-
São Sebastião do Paraíso (MG),25939,-
São Sebastião do Rio Preto (MG),194,-
São Sebastião do Rio Verde (MG),475,-
São Tiago (MG),849,-
São Tomás de Aquino (MG),10734,-
São Tomé das Letras (MG),4316,-
São Vicente de Minas (MG),4053,-
Sapucaí-Mirim (MG),418,-
Sardoá (MG),1166,-
Sarzedo (MG),44,-
Setubinha (MG),1014,-
Sem-Peixe (MG),904,-
Senador Amaral (MG),1547,-
Senador Cortes (MG),102,-
Senador Firmino (MG),1338,-
Senador José Bento (MG),1293,-
Senador Modestino Gonçalves (MG),903,-
Senhora de Oliveira (MG),646,-
Senhora do Porto (MG),105,-
Senhora dos Remédios (MG),4643,-
Sericita (MG),5621,-
Seritinga (MG),413,-
Serra Azul de Minas (MG),165,-
Serra da Saudade (MG),75,-
Serra dos Aimorés (MG),2742,-
Serra do Salitre (MG),27443,-
Serrania (MG),5274,-
Serranópolis de Minas (MG),516,-
Serranos (MG),340,-
Serro (MG),1272,-
Sete Lagoas (MG),770,-
Silveirânia (MG),189,-
Silvianópolis (MG),3049,-
Simão Pereira (MG),33,-
Simonésia (MG),6542,-
Sobrália (MG),137,-
Soledade de Minas (MG),830,-
Tabuleiro (MG),142,-
Taiobeiras (MG),2392,-
Taparuba (MG),411,-
Tapira (MG),7940,-
Tapiraí (MG),3705,-
Taquaraçu de Minas (MG),281,-
Tarumirim (MG),1217,-
Teixeiras (MG),2441,-
Teófilo Otoni (MG),4371,-
Timóteo (MG),2,-
Tiradentes (MG),495,-
Tiros (MG),6802,-
Tocantins (MG),766,-
Tocos do Moji (MG),524,-
Toledo (MG),750,-
Tombos (MG),1760,-
Três Corações (MG),34403,-
Três Marias (MG),1521,-
Três Pontas (MG),25072,-
Tumiritinga (MG),365,-
Tupaciguara (MG),58026,-
Turmalina (MG),1834,-
Turvolândia (MG),5554,-
Ubá (MG),881,-
Ubaí (MG),1691,-
Ubaporanga (MG),4843,-
Uberaba (MG),284275,-
Uberlândia (MG),100582,-
Umburatiba (MG),78,-
Unaí (MG),252757,-
União de Minas (MG),18143,-
Uruana de Minas (MG),6682,-
Urucânia (MG),2773,-
Urucuia (MG),4455,-
Vargem Alegre (MG),409,-
Vargem Bonita (MG),2148,-
Vargem Grande do Rio Pardo (MG),1116,-
Varginha (MG),9612,-
Varjão de Minas (MG),17856,-
Várzea da Palma (MG),6853,-
Varzelândia (MG),4689,-
Vazante (MG),8426,-
Verdelândia (MG),2684,-
Veredinha (MG),653,-
Veríssimo (MG),23971,-
Vermelho Novo (MG),4358,-
Vespasiano (MG),2,-
Viçosa (MG),4286,-
Vieiras (MG),2214,-
Mathias Lobato (MG),28,-
Virgem da Lapa (MG),2285,-
Virgínia (MG),2420,-
Virginópolis (MG),2528,-
Virgolândia (MG),263,-
Visconde do Rio Branco (MG),1424,-
Volta Grande (MG),85,-
Wenceslau Braz (MG),108,-
Afonso Cláudio (ES),12062,2
Águia Branca (ES),7568,31
Água Doce do Norte (ES),2837,-
Alegre (ES),5071,-
Alfredo Chaves (ES),7999,30
Alto Rio Novo (ES),3023,-
Anchieta (ES),3260,15
Apiacá (ES),2322,-
Aracruz (ES),7398,85
Atílio Vivácqua (ES),2435,-
Baixo Guandu (ES),5660,17
Barra de São Francisco (ES),5981,3
Boa Esperança (ES),10361,4
Bom Jesus do Norte (ES),304,-
Brejetuba (ES),14550,-
Cachoeiro de Itapemirim (ES),6230,15
Cariacica (ES),1197,-
Castelo (ES),11735,-
Colatina (ES),9701,440
Conceição da Barra (ES),9977,63
Conceição do Castelo (ES),4094,-
Divino de São Lourenço (ES),3250,-
Domingos Martins (ES),8557,-
Dores do Rio Preto (ES),6210,-
Ecoporanga (ES),1239,1
Fundão (ES),2677,29
Governador Lindenberg (ES),10349,73
Guaçuí (ES),6045,-
Guarapari (ES),5570,135
Ibatiba (ES),9688,-
Ibiraçu (ES),2615,35
Ibitirama (ES),9035,-
Iconha (ES),5967,34
Irupi (ES),10856,-
Itaguaçu (ES),10782,15
Itapemirim (ES),7778,-
Itarana (ES),3943,14
Iúna (ES),12977,-
Jaguaré (ES),22273,38
Jerônimo Monteiro (ES),2373,-
João Neiva (ES),4504,186
Laranja da Terra (ES),3392,7
Linhares (ES),50875,19680
Mantenópolis (ES),4651,-
Marataízes (ES),3279,-
Marechal Floriano (ES),3975,-
Marilândia (ES),7928,101
Mimoso do Sul (ES),11575,-
Montanha (ES),12986,-
Mucurici (ES),747,-
Muniz Freire (ES),12264,-
Muqui (ES),3888,-
Nova Venécia (ES),15653,33
Pancas (ES),8241,65
Pedro Canário (ES),9504,-
Pinheiros (ES),23303,20
Piúma (ES),289,-
Ponto Belo (ES),680,-
Presidente Kennedy (ES),2773,-
Rio Bananal (ES),13290,127
Rio Novo do Sul (ES),2715,5
Santa Leopoldina (ES),5707,12
Santa Maria de Jetibá (ES),6036,12
Santa Teresa (ES),10339,27
São Domingos do Norte (ES),5045,7
São Gabriel da Palha (ES),10145,70
São José do Calçado (ES),2911,-
São Mateus (ES),31547,801
São Roque do Canaã (ES),5599,10
Serra (ES),1720,3
Sooretama (ES),20063,78
Vargem Alta (ES),11709,-
Venda Nova do Imigrante (ES),3378,-
Viana (ES),2336,-
Vila Pavão (ES),7911,-
Vila Valério (ES),18957,18
Vila Velha (ES),425,-
Vitória (ES),...,...
Angra dos Reis (RJ),738,-
Aperibé (RJ),33,-
Araruama (RJ),5015,-
Areal (RJ),10,-
Armação dos Búzios (RJ),12,-
Barra do Piraí (RJ),138,-
Barra Mansa (RJ),180,-
Belford Roxo (RJ),...,...
Bom Jardim (RJ),2034,-
Bom Jesus do Itabapoana (RJ),1161,-
Cabo Frio (RJ),2305,-
Cachoeiras de Macacu (RJ),1964,-
Cambuci (RJ),522,-
Carapebus (RJ),91,-
Comendador Levy Gasparian (RJ),6,-
Campos dos Goytacazes (RJ),30659,-
Cantagalo (RJ),94,-
Cardoso Moreira (RJ),1263,-
Carmo (RJ),37,-
Casimiro de Abreu (RJ),509,-
Conceição de Macabu (RJ),178,-
Cordeiro (RJ),69,-
Duas Barras (RJ),789,-
Duque de Caxias (RJ),685,-
Engenheiro Paulo de Frontin (RJ),95,-
Guapimirim (RJ),535,-
Iguaba Grande (RJ),148,-
Itaboraí (RJ),146,-
Itaguaí (RJ),3466,-
Italva (RJ),769,-
Itaocara (RJ),801,-
Itaperuna (RJ),229,-
Itatiaia (RJ),...,...
Japeri (RJ),796,-
Laje do Muriaé (RJ),110,-
Macaé (RJ),2559,-
Macuco (RJ),21,-
Magé (RJ),663,-
Mangaratiba (RJ),4892,-
Maricá (RJ),70,-
Mendes (RJ),5,-
Mesquita (RJ),...,...
Miguel Pereira (RJ),35,-
Miracema (RJ),136,-
Natividade (RJ),96,-
Niterói (RJ),...,...
Nova Friburgo (RJ),450,-
Nova Iguaçu (RJ),566,-
Paracambi (RJ),1279,-
Paraíba do Sul (RJ),215,-
Paraty (RJ),2265,-
Paty do Alferes (RJ),329,-
Petrópolis (RJ),54,-
Pinheiral (RJ),16,-
Piraí (RJ),170,-
Porciúncula (RJ),5222,-
Porto Real (RJ),150,-
Quatis (RJ),120,-
Queimados (RJ),199,-
Quissamã (RJ),2110,-
Resende (RJ),11,-
Rio Bonito (RJ),2062,-
Rio Claro (RJ),446,-
Rio das Flores (RJ),36,-
Rio das Ostras (RJ),147,-
Rio de Janeiro (RJ),2292,-
Santa Maria Madalena (RJ),152,-
Santo Antônio de Pádua (RJ),78,-
São Francisco de Itabapoana (RJ),22530,-
São Fidélis (RJ),459,-
São Gonçalo (RJ),285,-
São João da Barra (RJ),1471,-
São José de Ubá (RJ),428,-
São José do Vale do Rio Preto (RJ),740,-
São Pedro da Aldeia (RJ),1089,-
São Sebastião do Alto (RJ),350,-
Sapucaia (RJ),271,-
Saquarema (RJ),1090,-
Seropédica (RJ),1323,-
Silva Jardim (RJ),900,-
Sumidouro (RJ),704,-
Tanguá (RJ),971,-
Teresópolis (RJ),393,-
Trajano de Moraes (RJ),1734,-
Três Rios (RJ),73,-
Valença (RJ),37,-
Varre-Sai (RJ),6400,-
Vassouras (RJ),216,-
Volta Redonda (RJ),81,-
Adamantina (SP),14394,-
Adolfo (SP),8287,-
Aguaí (SP),31312,-
Águas da Prata (SP),1808,-
Águas de Lindóia (SP),625,-
Águas de Santa Bárbara (SP),16095,-
Águas de São Pedro (SP),...,...
Agudos (SP),17301,-
Alambari (SP),4925,-
Alfredo Marcondes (SP),457,-
Altair (SP),58745,-
Altinópolis (SP),44247,-
Alto Alegre (SP),12196,-
Alumínio (SP),279,-
Álvares Florence (SP),11031,-
Álvares Machado (SP),1244,-
Álvaro de Carvalho (SP),1999,-
Alvinlândia (SP),1867,-
Americana (SP),1500,-
Américo Brasiliense (SP),8863,-
Américo de Campos (SP),12780,-
Amparo (SP),5090,-
Analândia (SP),11506,-
Andradina (SP),36512,-
Angatuba (SP),23820,-
Anhembi (SP),14905,-
Anhumas (SP),9188,-
Aparecida (SP),260,-
Aparecida d'Oeste (SP),2538,-
Apiaí (SP),7479,-
Araçariguama (SP),183,-
Araçatuba (SP),43297,-
Araçoiaba da Serra (SP),2574,-
Aramina (SP),11981,-
Arandu (SP),11200,-
Arapeí (SP),57,-
Araraquara (SP),42771,-
Araras (SP),33387,-
Arco-Íris (SP),9592,-
Arealva (SP),10840,-
Areias (SP),123,-
Areiópolis (SP),8612,-
Ariranha (SP),9965,-
Artur Nogueira (SP),8773,-
Arujá (SP),...,...
Aspásia (SP),1629,-
Assis (SP),30018,-
Atibaia (SP),2422,-
Auriflama (SP),7354,-
Avaí (SP),5352,-
Avanhandava (SP),18832,-
Avaré (SP),29642,-
Bady Bassitt (SP),3024,-
Balbinos (SP),4035,-
Bálsamo (SP),10665,-
Bananal (SP),411,-
Barão de Antonina (SP),3219,-
Barbosa (SP),8019,-
Bariri (SP),26159,-
Barra Bonita (SP),10093,-
Barra do Chapéu (SP),1060,-
Barra do Turvo (SP),477,-
Barretos (SP),82436,-
Barrinha (SP),11000,-
Barueri (SP),...,...
Bastos (SP),3100,-
Batatais (SP),53071,-
Bauru (SP),2817,-
Bebedouro (SP),46494,-
Bento de Abreu (SP),14106,-
Bernardino de Campos (SP),11100,-
Bertioga (SP),...,...
Bilac (SP),6817,-
Birigui (SP),34260,-
Biritiba Mirim (SP),140,-
Boa Esperança do Sul (SP),45747,-
Bocaina (SP),17674,-
Bofete (SP),860,-
Boituva (SP),8046,-
Bom Jesus dos Perdões (SP),93,-
Bom Sucesso de Itararé (SP),184,-
Borá (SP),5660,-
Boracéia (SP),7495,-
Borborema (SP),37209,-
Borebi (SP),8736,-
Botucatu (SP),30712,-
Bragança Paulista (SP),6000,-
Braúna (SP),7245,-
Brejo Alegre (SP),7165,-
Brodowski (SP),15965,-
Brotas (SP),35178,-
Buri (SP),67312,-
Buritama (SP),9558,-
Buritizal (SP),13914,-
Cabrália Paulista (SP),4360,-
Cabreúva (SP),280,-
Caçapava (SP),2495,-
Cachoeira Paulista (SP),427,-
Caconde (SP),9997,-
Cafelândia (SP),36174,-
Caiabu (SP),6693,-
Caieiras (SP),...,...
Caiuá (SP),5398,-
Cajamar (SP),...,...
Cajati (SP),5458,-
Cajobi (SP),10712,-
Cajuru (SP),27697,-
Campina do Monte Alegre (SP),13138,-
Campinas (SP),5095,-
Campo Limpo Paulista (SP),...,...
Campos do Jordão (SP),24,-
Campos Novos Paulista (SP),37561,-
Cananéia (SP),703,-
Canas (SP),440,-
Cândido Mota (SP),72686,-
Cândido Rodrigues (SP),5702,-
Canitar (SP),5756,-
Capão Bonito (SP),43938,-
Capela do Alto (SP),3404,-
Capivari (SP),23086,-
Caraguatatuba (SP),131,-
Carapicuíba (SP),...,...
Cardoso (SP),14877,-
Casa Branca (SP),64180,-
Cássia dos Coqueiros (SP),4460,-
Castilho (SP),29790,-
Catanduva (SP),16202,-
Catiguá (SP),8976,-
Cedral (SP),8981,-
Cerqueira César (SP),25609,-
Cerquilho (SP),6301,-
Cesário Lange (SP),13788,-
Charqueada (SP),11442,-
Clementina (SP),6366,-
Colina (SP),31447,-
Colômbia (SP),56114,-
Conchal (SP),13663,-
Conchas (SP),2447,-
Cordeirópolis (SP),11259,-
Coroados (SP),15127,-
Coronel Macedo (SP),19373,-
Corumbataí (SP),4615,-
Cosmópolis (SP),8882,-
Cosmorama (SP),13389,-
Cotia (SP),...,...
Cravinhos (SP),23060,-
Cristais Paulista (SP),15672,-
Cruzália (SP),10369,-
Cruzeiro (SP),294,-
Cubatão (SP),...,...
Cunha (SP),3412,-
Descalvado (SP),35959,-
Dirce Reis (SP),2089,-
Divinolândia (SP),6421,-
Dobrada (SP),10464,-
Dois Córregos (SP),40611,-
Dolcinópolis (SP),3982,-
Dourado (SP),9155,-
Dracena (SP),14563,-
Duartina (SP),1869,-
Dumont (SP),9477,-
Echaporã (SP),11974,-
Eldorado (SP),5306,-
Elias Fausto (SP),13744,-
Elisiário (SP),6511,-
Embaúba (SP),6839,-
Embu das Artes (SP),...,...
Embu-Guaçu (SP),...,...
Emilianópolis (SP),6241,-
Engenheiro Coelho (SP),5239,-
Espírito Santo do Pinhal (SP),11933,-
Espírito Santo do Turvo (SP),9105,-
Estrela d'Oeste (SP),10411,-
Estrela do Norte (SP),7705,-
Euclides da Cunha Paulista (SP),7052,-
Fartura (SP),9565,-
Fernandópolis (SP),16771,-
Fernando Prestes (SP),12406,-
Fernão (SP),1323,-
Ferraz de Vasconcelos (SP),...,...
Flora Rica (SP),7855,-
Floreal (SP),4356,-
Flórida Paulista (SP),18637,-
Florínea (SP),22964,-
Franca (SP),13743,-
Francisco Morato (SP),19,-
Franco da Rocha (SP),9,-
Gabriel Monteiro (SP),3190,-
Gália (SP),6534,-
Garça (SP),18689,-
Gastão Vidigal (SP),5781,-
Gavião Peixoto (SP),9819,-
General Salgado (SP),11151,-
Getulina (SP),19291,-
Glicério (SP),10789,-
Guaiçara (SP),10681,-
Guaimbê (SP),5624,-
Guaíra (SP),105115,-
Guapiaçu (SP),20131,-
Guapiara (SP),13800,-
Guará (SP),28108,-
Guaraçaí (SP),27015,-
Guaraci (SP),45065,-
Guarani d'Oeste (SP),1934,-
Guarantã (SP),13763,-
Guararapes (SP),50160,-
Guararema (SP),719,-
Guaratinguetá (SP),2380,-
Guareí (SP),5525,-
Guariba (SP),24404,-
Guarujá (SP),5,-
Guarulhos (SP),...,...
Guatapará (SP),26759,-
Guzolândia (SP),3849,-
Herculândia (SP),18990,-
Holambra (SP),2150,-
Hortolândia (SP),...,...
Iacanga (SP),25787,-
Iacri (SP),12561,-
Iaras (SP),15067,-
Ibaté (SP),19042,-
Ibirá (SP),16056,-
Ibirarema (SP),25811,-
Ibitinga (SP),39169,-
Ibiúna (SP),2753,-
Icém (SP),14109,-
Iepê (SP),35777,-
Igaraçu do Tietê (SP),7308,-
Igarapava (SP),30408,-
Igaratá (SP),37,-
Iguape (SP),2877,-
Ilhabela (SP),...,...
Ilha Solteira (SP),18796,-
Indaiatuba (SP),4601,-
Indiana (SP),513,-
Indiaporã (SP),5040,-
Inúbia Paulista (SP),3677,-
Ipaussu (SP),19276,-
Iperó (SP),2845,-
Ipeúna (SP),6010,-
Ipiguá (SP),3565,-
Iporanga (SP),740,-
Ipuã (SP),40833,-
Iracemápolis (SP),8818,-
Irapuã (SP),15547,-
Irapuru (SP),5002,-
Itaberá (SP),92892,-
Itaí (SP),59619,-
Itajobi (SP),35975,-
Itaju (SP),10495,-
Itanhaém (SP),2791,-
Itaoca (SP),124,-
Itapecerica da Serra (SP),...,...
Itapetininga (SP),67921,-
Itapeva (SP),154130,-
Itapevi (SP),...,...
Itapira (SP),11317,-
Itapirapuã Paulista (SP),253,-
Itápolis (SP),60227,-
Itaporanga (SP),24178,-
Itapuí (SP),10405,-
Itapura (SP),14189,-
Itaquaquecetuba (SP),...,...
Itararé (SP),37607,-
Itariri (SP),3978,-
Itatiba (SP),2335,-
Itatinga (SP),8292,-
Itirapina (SP),9909,-
Itirapuã (SP),2700,-
Itobi (SP),8041,-
Itu (SP),2614,-
Itupeva (SP),1365,-
Ituverava (SP),60266,-
Jaborandi (SP),24892,-
Jaboticabal (SP),64743,-
Jacareí (SP),63,-
Jaci (SP),7510,-
Jacupiranga (SP),3547,-
Jaguariúna (SP),4830,-
Jales (SP),7143,-
Jambeiro (SP),25,-
Jandira (SP),...,...
Jardinópolis (SP),32795,-
Jarinu (SP),906,-
Jaú (SP),47811,-
Jeriquara (SP),11116,-
Joanópolis (SP),229,-
João Ramalho (SP),31002,-
José Bonifácio (SP),46674,-
Júlio Mesquita (SP),2089,-
Jumirim (SP),610,-
Jundiaí (SP),2283,-
Junqueirópolis (SP),25015,-
Juquiá (SP),3595,-
Juquitiba (SP),...,...
Lagoinha (SP),336,-
Laranjal Paulista (SP),7580,-
Lavínia (SP),20238,-
Lavrinhas (SP),59,-
Leme (SP),30295,-
Lençóis Paulista (SP),38715,-
Limeira (SP),17462,-
Lindóia (SP),225,-
Lins (SP),33598,-
Lorena (SP),550,-
Lourdes (SP),5531,-
Louveira (SP),556,-
Lucélia (SP),8006,-
Lucianópolis (SP),4350,-
Luís Antônio (SP),29623,-
Luiziânia (SP),5871,-
Lupércio (SP),3439,-
Lutécia (SP),23750,-
Macatuba (SP),14031,-
Macaubal (SP),8530,-
Macedônia (SP),7848,-
Magda (SP),5082,-
Mairinque (SP),775,-
Mairiporã (SP),...,...
Manduri (SP),15734,-
Marabá Paulista (SP),20798,-
Maracaí (SP),63267,-
Marapoama (SP),6222,-
Mariápolis (SP),2024,-
Marília (SP),14431,-
Marinópolis (SP),923,-
Martinópolis (SP),46110,-
Matão (SP),33080,-
Mauá (SP),1,-
Mendonça (SP),8241,-
Meridiano (SP),7239,-
Mesópolis (SP),7370,-
Miguelópolis (SP),68144,-
Mineiros do Tietê (SP),13352,-
Miracatu (SP),5419,-
Mira Estrela (SP),2804,-
Mirandópolis (SP),28439,-
Mirante do Paranapanema (SP),23672,-
Mirassol (SP),11356,-
Mirassolândia (SP),5276,-
Mococa (SP),31350,-
Mogi das Cruzes (SP),1755,-
Mogi Guaçu (SP),33946,-
Mogi Mirim (SP),24105,-
Mombuca (SP),8229,-
Monções (SP),4130,-
Mongaguá (SP),296,-
Monte Alegre do Sul (SP),1038,-
Monte Alto (SP),18317,-
Monte Aprazível (SP),22539,-
Monte Azul Paulista (SP),20023,-
Monte Castelo (SP),9947,-
Monteiro Lobato (SP),104,-
Monte Mor (SP),1707,-
Morro Agudo (SP),116803,-
Morungaba (SP),884,-
Motuca (SP),13343,-
Murutinga do Sul (SP),2489,-
Nantes (SP),24724,-
Narandiba (SP),20725,-
Natividade da Serra (SP),54,-
Nazaré Paulista (SP),551,-
Neves Paulista (SP),11294,-
Nhandeara (SP),20647,-
Nipoã (SP),7250,-
Nova Aliança (SP),12081,-
Nova Campina (SP),1714,-
Nova Canaã Paulista (SP),1526,-
Nova Castilho (SP),5369,-
Nova Europa (SP),10080,-
Nova Granada (SP),26195,-
Nova Guataporanga (SP),800,-
Nova Independência (SP),9800,-
Novais (SP),5977,-
Nova Luzitânia (SP),2230,-
Nova Odessa (SP),4500,-
Novo Horizonte (SP),45431,-
Nuporanga (SP),32130,-
Ocauçu (SP),7235,-
Óleo (SP),13228,-
Olímpia (SP),52268,-
Onda Verde (SP),11385,-
Oriente (SP),4296,-
Orindiúva (SP),13870,-
Orlândia (SP),20439,-
Osasco (SP),...,...
Oscar Bressane (SP),3395,-
Osvaldo Cruz (SP),6242,-
Ourinhos (SP),24056,-
Ouroeste (SP),10917,-
Ouro Verde (SP),8377,-
Pacaembu (SP),10842,-
Palestina (SP),37900,-
Palmares Paulista (SP),4010,-
Palmeira d'Oeste (SP),2287,-
Palmital (SP),66188,-
Panorama (SP),8636,-
Paraguaçu Paulista (SP),53609,-
Paraibuna (SP),99,-
Paraíso (SP),8406,-
Paranapanema (SP),48176,-
Paranapuã (SP),4723,-
Parapuã (SP),12696,-
Pardinho (SP),7321,-
Pariquera-Açu (SP),3059,-
Parisi (SP),1860,-
Patrocínio Paulista (SP),25484,-
Paulicéia (SP),12839,-
Paulínia (SP),3678,-
Paulistânia (SP),2224,-
Paulo de Faria (SP),39201,-
Pederneiras (SP),40101,-
Pedra Bela (SP),1807,-
Pedranópolis (SP),7295,-
Pedregulho (SP),21625,-
Pedreira (SP),91,-
Pedrinhas Paulista (SP),17514,-
Pedro de Toledo (SP),1840,-
Penápolis (SP),31430,-
