local,total_area_plantada_hectare,total_cacau_semente_hectare
Barbosa Ferraz (PR),24879,-
Barracão (PR),6653,-
Barra do Jacaré (PR),15485,-
Bela Vista da Caroba (PR),9185,-
Bela Vista do Paraíso (PR),32687,-
Bituruna (PR),8869,-
Boa Esperança (PR),52361,-
Boa Esperança do Iguaçu (PR),7136,-
Boa Ventura de São Roque (PR),25204,-
Boa Vista da Aparecida (PR),8322,-
Bocaiúva do Sul (PR),7008,-
Bom Jesus do Sul (PR),8355,-
Bom Sucesso (PR),14630,-
Bom Sucesso do Sul (PR),30753,-
Borrazópolis (PR),27485,-
Braganey (PR),35689,-
Brasilândia do Sul (PR),38137,-
Cafeara (PR),10077,-
Cafelândia (PR),46597,-
Cafezal do Sul (PR),11507,-
Califórnia (PR),10741,-
Cambará (PR),43137,-
Cambé (PR),71908,-
Cambira (PR),13127,-
Campina da Lagoa (PR),61796,-
Campina do Simão (PR),13383,-
Campina Grande do Sul (PR),2390,-
Campo Bonito (PR),37775,-
Campo do Tenente (PR),13260,-
Campo Largo (PR),21493,-
Campo Magro (PR),6087,-
Campo Mourão (PR),86339,-
Cândido de Abreu (PR),46978,-
Candói (PR),81648,-
Cantagalo (PR),25781,-
Capanema (PR),34164,-
Capitão Leônidas Marques (PR),20478,-
Carambeí (PR),50505,-
Carlópolis (PR),19427,-
Cascavel (PR),204451,-
Castro (PR),164637,-
Catanduvas (PR),37610,-
Centenário do Sul (PR),20015,-
Cerro Azul (PR),20969,-
Céu Azul (PR),47840,-
Chopinzinho (PR),46266,-
Cianorte (PR),34573,-
Cidade Gaúcha (PR),10162,-
Clevelândia (PR),49839,-
Colombo (PR),1194,-
Colorado (PR),17802,-
Congonhinhas (PR),28620,-
Conselheiro Mairinck (PR),8542,-
Contenda (PR),15572,-
Corbélia (PR),82657,-
Cornélio Procópio (PR),61197,-
Coronel Domingos Soares (PR),19279,-
Coronel Vivida (PR),46598,-
Corumbataí do Sul (PR),6520,-
Cruzeiro do Iguaçu (PR),7044,-
Cruzeiro do Oeste (PR),24513,-
Cruzeiro do Sul (PR),14578,-
Cruz Machado (PR),33215,-
Cruzmaltina (PR),13540,-
Curitiba (PR),104,-
Curiúva (PR),12019,-
Diamante do Norte (PR),2308,-
Diamante do Sul (PR),2790,-
Diamante D'Oeste (PR),9822,-
Dois Vizinhos (PR),31699,-
Douradina (PR),9746,-
Doutor Camargo (PR),18916,-
Enéas Marques (PR),5898,-
Engenheiro Beltrão (PR),56825,-
Esperança Nova (PR),1037,-
Entre Rios do Oeste (PR),10499,-
Espigão Alto do Iguaçu (PR),12627,-
Farol (PR),35583,-
Faxinal (PR),23506,-
Fazenda Rio Grande (PR),3722,-
Fênix (PR),29184,-
Fernandes Pinheiro (PR),24275,-
Figueira (PR),4009,-
Floraí (PR),22722,-
Flor da Serra do Sul (PR),13347,-
Floresta (PR),25038,-
Florestópolis (PR),19776,-
Flórida (PR),4343,-
Formosa do Oeste (PR),26913,-
Foz do Iguaçu (PR),21458,-
Francisco Alves (PR),31258,-
Francisco Beltrão (PR),28787,-
Foz do Jordão (PR),16461,-
General Carneiro (PR),8017,-
Godoy Moreira (PR),6700,-
Goioerê (PR),56122,-
Goioxim (PR),29447,-
Grandes Rios (PR),8042,-
Guaíra (PR),67057,-
Guairaçá (PR),16421,-
Guamiranga (PR),15884,-
Guapirama (PR),19912,-
Guaporema (PR),8437,-
Guaraci (PR),6663,-
Guaraniaçu (PR),22331,-
Guarapuava (PR),133589,-
Guaraqueçaba (PR),1811,-
Guaratuba (PR),4397,-
Honório Serpa (PR),27827,-
Ibaiti (PR),32368,-
Ibema (PR),10912,-
Ibiporã (PR),34848,-
Icaraíma (PR),17806,-
Iguaraçu (PR),20238,-
Iguatu (PR),11343,-
Imbaú (PR),4411,-
Imbituva (PR),45334,-
Inácio Martins (PR),6090,-
Inajá (PR),7528,-
Indianópolis (PR),5095,-
Ipiranga (PR),46879,-
Iporã (PR),32278,-
Iracema do Oeste (PR),13991,-
Irati (PR),67014,-
Iretama (PR),15361,-
Itaguajé (PR),5598,-
Itaipulândia (PR),19380,-
Itambaracá (PR),26040,-
Itambé (PR),34889,-
Itapejara d'Oeste (PR),32087,-
Itaperuçu (PR),4021,-
Itaúna do Sul (PR),2250,-
Ivaí (PR),31251,-
Ivaiporã (PR),31342,-
Ivaté (PR),16631,-
Ivatuba (PR),16119,-
Jaboti (PR),4732,-
Jacarezinho (PR),35732,-
Jaguapitã (PR),20352,-
Jaguariaíva (PR),25731,-
Jandaia do Sul (PR),10197,-
Janiópolis (PR),42652,-
Japira (PR),10877,-
Japurá (PR),27833,-
Jardim Alegre (PR),19857,-
Jardim Olinda (PR),5712,-
Jataizinho (PR),12353,-
Jesuítas (PR),27191,-
Joaquim Távora (PR),5744,-
Jundiaí do Sul (PR),17740,-
Juranda (PR),54390,-
Jussara (PR),25730,-
Kaloré (PR),20384,-
Lapa (PR),71911,-
Laranjal (PR),3263,-
Laranjeiras do Sul (PR),24964,-
Leópolis (PR),39984,-
Lidianópolis (PR),10029,-
Lindoeste (PR),11665,-
Loanda (PR),6687,-
Lobato (PR),16867,-
Londrina (PR),123597,-
Luiziana (PR),69897,-
Lunardelli (PR),8117,-
Lupionópolis (PR),7286,-
Mallet (PR),23471,-
Mamborê (PR),101096,-
Mandaguaçu (PR),25156,-
Mandaguari (PR),9686,-
Mandirituba (PR),7052,-
Manfrinópolis (PR),3741,-
Mangueirinha (PR),55386,-
Manoel Ribas (PR),39401,-
Marechal Cândido Rondon (PR),59660,-
Maria Helena (PR),4192,-
Marialva (PR),52841,-
Marilândia do Sul (PR),43497,-
Marilena (PR),5339,-
Mariluz (PR),34288,-
Maringá (PR),48362,-
Mariópolis (PR),25216,-
Maripá (PR),43824,-
Marmeleiro (PR),24635,-
Marquinho (PR),7123,-
Marumbi (PR),9184,-
Matelândia (PR),22079,-
Matinhos (PR),50,-
Mato Rico (PR),14740,-
Mauá da Serra (PR),9470,-
Medianeira (PR),25848,-
Mercedes (PR),16422,-
Mirador (PR),9149,-
Miraselva (PR),1192,-
Missal (PR),30864,-
Moreira Sales (PR),23287,-
Morretes (PR),917,-
Munhoz de Melo (PR),11192,-
Nossa Senhora das Graças (PR),8772,-
Nova Aliança do Ivaí (PR),3931,-
Nova América da Colina (PR),12341,-
Nova Aurora (PR),63497,-
Nova Cantu (PR),31813,-
Nova Esperança (PR),16711,-
Nova Esperança do Sudoeste (PR),3815,-
Nova Fátima (PR),22786,-
Nova Laranjeiras (PR),11324,-
Nova Londrina (PR),4243,-
Nova Olímpia (PR),3092,-
Nova Santa Bárbara (PR),9764,-
Nova Santa Rosa (PR),28929,-
Nova Prata do Iguaçu (PR),30793,-
Nova Tebas (PR),14371,-
Novo Itacolomi (PR),5412,-
Ortigueira (PR),50694,-
Ourizona (PR),24817,-
Ouro Verde do Oeste (PR),25740,-
Paiçandu (PR),21620,-
Palmas (PR),31507,-
Palmeira (PR),83600,-
Palmital (PR),7950,-
Palotina (PR),95197,-
Paraíso do Norte (PR),13806,-
Paranacity (PR),21182,-
Paranaguá (PR),788,-
Paranapoema (PR),6318,-
Paranavaí (PR),20719,-
Pato Bragado (PR),10424,-
Pato Branco (PR),54043,-
Paula Freitas (PR),21551,-
Paulo Frontin (PR),22067,-
Peabiru (PR),47542,-
Perobal (PR),17062,-
Pérola (PR),1648,-
Pérola d'Oeste (PR),18814,-
Piên (PR),11937,-
Pinhais (PR),46,-
Pinhalão (PR),12892,-
Pinhal de São Bento (PR),3274,-
Pinhão (PR),64879,-
Piraí do Sul (PR),60208,-
Piraquara (PR),889,-
Pitanga (PR),73334,-
Pitangueiras (PR),13715,-
Planaltina do Paraná (PR),4291,-
Planalto (PR),24896,-
Ponta Grossa (PR),98566,-
Pontal do Paraná (PR),108,-
Porecatu (PR),11018,-
Porto Amazonas (PR),10302,-
Porto Barreiro (PR),12984,-
Porto Rico (PR),1761,-
Porto Vitória (PR),3499,-
Prado Ferreira (PR),12376,-
Pranchita (PR),25915,-
Presidente Castelo Branco (PR),9308,-
Primeiro de Maio (PR),46805,-
Prudentópolis (PR),82148,-
Quarto Centenário (PR),49887,-
Quatiguá (PR),4019,-
Quatro Barras (PR),611,-
Quatro Pontes (PR),18960,-
Quedas do Iguaçu (PR),26198,-
Querência do Norte (PR),19762,-
Quinta do Sol (PR),41804,-
Quitandinha (PR),20688,-
Ramilândia (PR),9890,-
Rancho Alegre (PR),26571,-
Rancho Alegre D'Oeste (PR),32697,-
Realeza (PR),33505,-
Rebouças (PR),37355,-
Renascença (PR),43040,-
Reserva (PR),69132,-
Reserva do Iguaçu (PR),31657,-
Ribeirão Claro (PR),10046,-
Ribeirão do Pinhal (PR),20919,-
Rio Azul (PR),23620,-
Rio Bom (PR),10337,-
Rio Bonito do Iguaçu (PR),27022,-
Rio Branco do Ivaí (PR),12035,-
Rio Branco do Sul (PR),9231,-
Rio Negro (PR),18234,-
Rolândia (PR),59185,-
Roncador (PR),49691,-
Rondon (PR),23258,-
Rosário do Ivaí (PR),2230,-
Sabáudia (PR),16672,-
Salgado Filho (PR),9229,-
Salto do Itararé (PR),14948,-
Salto do Lontra (PR),19382,-
Santa Amélia (PR),8516,-
Santa Cecília do Pavão (PR),11614,-
Santa Cruz de Monte Castelo (PR),14010,-
Santa Fé (PR),17914,-
Santa Helena (PR),54185,-
Santa Inês (PR),6053,-
Santa Isabel do Ivaí (PR),8108,-
Santa Izabel do Oeste (PR),25453,-
Santa Lúcia (PR),13177,-
Santa Maria do Oeste (PR),14566,-
Santa Mariana (PR),62001,-
Santa Mônica (PR),8314,-
Santana do Itararé (PR),18235,-
Santa Tereza do Oeste (PR),44235,-
Santa Terezinha de Itaipu (PR),32124,-
Santo Antônio da Platina (PR),36306,-
Santo Antônio do Caiuá (PR),2339,-
Santo Antônio do Paraíso (PR),17017,-
Santo Antônio do Sudoeste (PR),22665,-
Santo Inácio (PR),11493,-
São Carlos do Ivaí (PR),14119,-
São Jerônimo da Serra (PR),33198,-
São João (PR),40301,-
São João do Caiuá (PR),6336,-
São João do Ivaí (PR),40775,-
São João do Triunfo (PR),16441,-
São Jorge d'Oeste (PR),17446,-
São Jorge do Ivaí (PR),56087,-
São Jorge do Patrocínio (PR),3812,-
São José da Boa Vista (PR),29453,-
São José das Palmeiras (PR),5910,-
São José dos Pinhais (PR),8563,-
São Manoel do Paraná (PR),2597,-
São Mateus do Sul (PR),49976,-
São Miguel do Iguaçu (PR),93209,-
São Pedro do Iguaçu (PR),22747,-
São Pedro do Ivaí (PR),25465,-
São Pedro do Paraná (PR),1191,-
São Sebastião da Amoreira (PR),29615,-
São Tomé (PR),14644,-
Sapopema (PR),3980,-
Sarandi (PR),12414,-
Saudade do Iguaçu (PR),3829,-
Sengés (PR),30400,-
Serranópolis do Iguaçu (PR),23182,-
Sertaneja (PR),70443,-
Sertanópolis (PR),56556,-
Siqueira Campos (PR),13136,-
Sulina (PR),7751,-
Tamarana (PR),31608,-
Tamboara (PR),7423,-
Tapejara (PR),24955,-
Tapira (PR),6618,-
Teixeira Soares (PR),54183,-
Telêmaco Borba (PR),540,-
Terra Boa (PR),37121,-
Terra Rica (PR),14243,-
Terra Roxa (PR),107203,-
Tibagi (PR),195926,-
Tijucas do Sul (PR),8509,-
Toledo (PR),140579,-
Tomazina (PR),14170,-
Três Barras do Paraná (PR),27040,-
Tunas do Paraná (PR),2139,-
Tuneiras do Oeste (PR),28661,-
Tupãssi (PR),47332,-
Turvo (PR),16875,-
Ubiratã (PR),108552,-
Umuarama (PR),23100,-
União da Vitória (PR),6864,-
Uniflor (PR),5193,-
Uraí (PR),25984,-
Wenceslau Braz (PR),27862,-
Ventania (PR),42172,-
Vera Cruz do Oeste (PR),35883,-
Verê (PR),28377,-
Alto Paraíso (PR),1775,-
Doutor Ulysses (PR),8205,-
Virmond (PR),11738,-
Vitorino (PR),38085,-
Xambrê (PR),3232,-
Abdon Batista (SC),5972,-
Abelardo Luz (SC),57922,-
Agrolândia (SC),3629,-
Agronômica (SC),5066,-
Água Doce (SC),22045,-
Águas de Chapecó (SC),2912,-
Águas Frias (SC),1508,-
Águas Mornas (SC),559,-
Alfredo Wagner (SC),8673,-
Alto Bela Vista (SC),1050,-
Anchieta (SC),3325,-
Angelina (SC),2518,-
Anita Garibaldi (SC),4633,-
Anitápolis (SC),548,-
Antônio Carlos (SC),1505,-
Apiúna (SC),885,-
Arabutã (SC),1393,-
Araquari (SC),2778,-
Araranguá (SC),8362,-
Armazém (SC),1381,-
Arroio Trinta (SC),2428,-
Arvoredo (SC),1478,-
Ascurra (SC),754,-
Atalanta (SC),2799,-
Aurora (SC),5019,-
Balneário Arroio do Silva (SC),...,...
Balneário Camboriú (SC),...,...
Balneário Barra do Sul (SC),58,-
Balneário Gaivota (SC),585,-
Bandeirante (SC),2655,-
Barra Bonita (SC),1780,-
Barra Velha (SC),1503,-
Bela Vista do Toldo (SC),11845,-
Belmonte (SC),3699,-
Benedito Novo (SC),1128,-
Biguaçu (SC),1621,-
Blumenau (SC),690,-
Bocaina do Sul (SC),1640,-
Bombinhas (SC),...,...
Bom Jardim da Serra (SC),2185,-
Bom Jesus (SC),4447,-
Bom Jesus do Oeste (SC),3450,-
Bom Retiro (SC),12807,-
Botuverá (SC),752,-
Braço do Norte (SC),1420,-
Braço do Trombudo (SC),1132,-
Brunópolis (SC),8658,-
Brusque (SC),345,-
Caçador (SC),8108,-
Caibi (SC),3179,-
Calmon (SC),2055,-
Camboriú (SC),1002,-
Capão Alto (SC),5341,-
Campo Alegre (SC),5237,-
Campo Belo do Sul (SC),17958,-
Campo Erê (SC),27309,-
Campos Novos (SC),83202,-
Canelinha (SC),768,-
Canoinhas (SC),37104,-
Capinzal (SC),6924,-
Capivari de Baixo (SC),1550,-
Catanduvas (SC),1385,-
Caxambu do Sul (SC),5822,-
Celso Ramos (SC),3317,-
Cerro Negro (SC),7761,-
Chapadão do Lageado (SC),4365,-
Chapecó (SC),24958,-
Cocal do Sul (SC),432,-
Concórdia (SC),13582,-
Cordilheira Alta (SC),1064,-
Coronel Freitas (SC),3000,-
Coronel Martins (SC),4591,-
Corupá (SC),5614,-
Correia Pinto (SC),8305,-
Criciúma (SC),3741,-
Cunha Porã (SC),8906,-
Cunhataí (SC),959,-
Curitibanos (SC),23895,-
Descanso (SC),8575,-
Dionísio Cerqueira (SC),13657,-
Dona Emma (SC),1831,-
Doutor Pedrinho (SC),1262,-
Entre Rios (SC),4567,-
Ermo (SC),4017,-
Erval Velho (SC),5735,-
Faxinal dos Guedes (SC),15699,-
Flor do Sertão (SC),1523,-
Florianópolis (SC),64,-
Formosa do Sul (SC),679,-
Forquilhinha (SC),11515,-
Fraiburgo (SC),18123,-
Frei Rogério (SC),7048,-
Galvão (SC),5987,-
Garopaba (SC),175,-
Garuva (SC),2357,-
Gaspar (SC),4123,-
Governador Celso Ramos (SC),135,-
Grão-Pará (SC),2349,-
Gravatal (SC),719,-
Guabiruba (SC),296,-
Guaraciaba (SC),9705,-
Guaramirim (SC),7387,-
Guarujá do Sul (SC),3111,-
Guatambú (SC),6680,-
Herval d'Oeste (SC),2362,-
Ibiam (SC),1436,-
Ibicaré (SC),3898,-
Ibirama (SC),1211,-
Içara (SC),11045,-
Ilhota (SC),4028,-
Imaruí (SC),6469,-
Imbituba (SC),3436,-
Imbuia (SC),4674,-
Indaial (SC),694,-
Iomerê (SC),2409,-
Ipira (SC),2368,-
Iporã do Oeste (SC),7690,-
Ipuaçu (SC),18457,-
Ipumirim (SC),3792,-
Iraceminha (SC),6773,-
Irani (SC),4037,-
Irati (SC),1982,-
Irineópolis (SC),22519,-
Itá (SC),988,-
Itaiópolis (SC),36719,-
Itajaí (SC),2546,-
Itapema (SC),392,-
Itapiranga (SC),7045,-
Itapoá (SC),216,-
Ituporanga (SC),13210,-
Jaborá (SC),3648,-
Jacinto Machado (SC),11860,-
Jaguaruna (SC),7901,-
Jaraguá do Sul (SC),3711,-
Jardinópolis (SC),1459,-
Joaçaba (SC),3826,-
Joinville (SC),5760,-
José Boiteux (SC),2309,-
Jupiá (SC),3471,-
Lacerdópolis (SC),2066,-
Lages (SC),11605,-
Laguna (SC),1109,-
Lajeado Grande (SC),2312,-
Laurentino (SC),1106,-
Lauro Müller (SC),801,-
Lebon Régis (SC),8775,-
Leoberto Leal (SC),2901,-
Lindóia do Sul (SC),3153,-
Lontras (SC),3039,-
Luiz Alves (SC),5242,-
Luzerna (SC),2056,-
Macieira (SC),1510,-
Mafra (SC),37586,-
Major Gercino (SC),662,-
Major Vieira (SC),17287,-
Maracajá (SC),2871,-
Maravilha (SC),7600,-
Marema (SC),2445,-
Massaranduba (SC),8948,-
Matos Costa (SC),1793,-
Meleiro (SC),11185,-
Mirim Doce (SC),2034,-
Modelo (SC),2565,-
Mondaí (SC),4197,-
Monte Carlo (SC),3540,-
Monte Castelo (SC),7827,-
Morro da Fumaça (SC),1139,-
Morro Grande (SC),4160,-
Navegantes (SC),1232,-
Nova Erechim (SC),1392,-
Nova Itaberaba (SC),2845,-
Nova Trento (SC),1654,-
Nova Veneza (SC),9260,-
Novo Horizonte (SC),4112,-
Orleans (SC),3904,-
Otacílio Costa (SC),7990,-
Ouro (SC),3835,-
Ouro Verde (SC),13309,-
Paial (SC),751,-
Painel (SC),1097,-
Palhoça (SC),1160,-
Palma Sola (SC),15201,-
Palmeira (SC),851,-
Palmitos (SC),13645,-
Papanduva (SC),24348,-
Paraíso (SC),4079,-
Passo de Torres (SC),800,-
Passos Maia (SC),8541,-
Paulo Lopes (SC),1626,-
Pedras Grandes (SC),5842,-
Penha (SC),13,-
Peritiba (SC),1610,-
Pescaria Brava (SC),762,-
Petrolândia (SC),6163,-
Balneário Piçarras (SC),1289,-
Pinhalzinho (SC),5961,-
Pinheiro Preto (SC),1666,-
Piratuba (SC),2641,-
Planalto Alegre (SC),1392,-
Pomerode (SC),772,-
Ponte Alta (SC),4597,-
Ponte Alta do Norte (SC),862,-
Ponte Serrada (SC),5315,-
Porto Belo (SC),101,-
Porto União (SC),15529,-
Pouso Redondo (SC),5251,-
Praia Grande (SC),4328,-
Presidente Castello Branco (SC),924,-
Presidente Getúlio (SC),3514,-
Presidente Nereu (SC),1707,-
Princesa (SC),2274,-
Quilombo (SC),11126,-
Rancho Queimado (SC),309,-
Rio das Antas (SC),4981,-
Rio do Campo (SC),5899,-
Rio do Oeste (SC),5195,-
Rio dos Cedros (SC),1884,-
Rio do Sul (SC),1914,-
Rio Fortuna (SC),1189,-
Rio Negrinho (SC),10377,-
Rio Rufino (SC),1025,-
Riqueza (SC),3742,-
Rodeio (SC),1044,-
Romelândia (SC),2348,-
Salete (SC),1994,-
Saltinho (SC),1797,-
Salto Veloso (SC),2201,-
Sangão (SC),2908,-
Santa Cecília (SC),2662,-
Santa Helena (SC),2795,-
Santa Rosa de Lima (SC),412,-
Santa Rosa do Sul (SC),3380,-
Santa Terezinha (SC),12372,-
Santa Terezinha do Progresso (SC),995,-
Santiago do Sul (SC),1537,-
Santo Amaro da Imperatriz (SC),434,-
São Bernardino (SC),1827,-
São Bento do Sul (SC),2648,-
São Bonifácio (SC),558,-
São Carlos (SC),3995,-
São Cristóvão do Sul (SC),724,-
São Domingos (SC),26212,-
São Francisco do Sul (SC),244,-
São João do Oeste (SC),3212,-
São João Batista (SC),867,-
São João do Itaperiú (SC),2453,-
São João do Sul (SC),6320,-
São Joaquim (SC),10118,-
São José (SC),179,-
São José do Cedro (SC),10116,-
São José do Cerrito (SC),10085,-
São Lourenço do Oeste (SC),9544,-
São Ludgero (SC),355,-
São Martinho (SC),1250,-
São Miguel da Boa Vista (SC),757,-
São Miguel do Oeste (SC),5061,-
São Pedro de Alcântara (SC),426,-
Saudades (SC),8896,-
Schroeder (SC),1582,-
Seara (SC),8290,-
Serra Alta (SC),2567,-
Siderópolis (SC),1188,-
Sombrio (SC),4940,-
Sul Brasil (SC),1732,-
Taió (SC),7545,-
Tangará (SC),9303,-
Tigrinhos (SC),2171,-
Tijucas (SC),2868,-
Timbé do Sul (SC),3790,-
Timbó (SC),1290,-
Timbó Grande (SC),1856,-
Três Barras (SC),9597,-
Treviso (SC),122,-
Treze de Maio (SC),2554,-
Treze Tílias (SC),1697,-
Trombudo Central (SC),1775,-
Tubarão (SC),6967,-
Tunápolis (SC),2695,-
Turvo (SC),12460,-
União do Oeste (SC),2556,-
Urubici (SC),1751,-
Urupema (SC),789,-
Urussanga (SC),1889,-
Vargeão (SC),7350,-
Vargem (SC),5450,-
Vargem Bonita (SC),915,-
Vidal Ramos (SC),5971,-
Videira (SC),7761,-
Vitor Meireles (SC),4436,-
Witmarsum (SC),2774,-
Xanxerê (SC),18036,-
Xavantina (SC),1649,-
Xaxim (SC),8837,-
Zortéa (SC),8710,-
Balneário Rincão (SC),70,-
Aceguá (RS),30369,-
Água Santa (RS),18447,-
Agudo (RS),19519,-
Ajuricaba (RS),30131,-
Alecrim (RS),7055,-
Alegrete (RS),88096,-
Alegria (RS),12725,-
Almirante Tamandaré do Sul (RS),23737,-
Alpestre (RS),13768,-
Alto Alegre (RS),8725,-
Alto Feliz (RS),559,-
Alvorada (RS),181,-
Amaral Ferrador (RS),7139,-
Ametista do Sul (RS),2520,-
André da Rocha (RS),16968,-
Anta Gorda (RS),10056,-
Antônio Prado (RS),4684,-
Arambaré (RS),20945,-
Araricá (RS),301,-
Aratiba (RS),5627,-
Arroio do Meio (RS),3070,-
Arroio do Sal (RS),199,-
Arroio do Padre (RS),1655,-
Arroio dos Ratos (RS),2803,-
Arroio do Tigre (RS),21834,-
Arroio Grande (RS),79902,-
Arvorezinha (RS),13266,-
Augusto Pestana (RS),28807,-
Áurea (RS),11020,-
Bagé (RS),45642,-
Balneário Pinhal (RS),534,-
Barão (RS),1193,-
Barão de Cotegipe (RS),14461,-
Barão do Triunfo (RS),6590,-
Barracão (RS),27209,-
Barra do Guarita (RS),2699,-
Barra do Quaraí (RS),22009,-
Barra do Ribeiro (RS),14711,-
Barra do Rio Azul (RS),2698,-
Barra Funda (RS),5018,-
Barros Cassal (RS),12490,-
Benjamin Constant do Sul (RS),2556,-
Bento Gonçalves (RS),6777,-
Boa Vista das Missões (RS),30913,-
Boa Vista do Buricá (RS),8025,-
Boa Vista do Cadeado (RS),60608,-
Boa Vista do Incra (RS),39585,-
Boa Vista do Sul (RS),1017,-
Bom Jesus (RS),22138,-
Bom Princípio (RS),1436,-
Bom Progresso (RS),6338,-
Bom Retiro do Sul (RS),733,-
Boqueirão do Leão (RS),5151,-
Bossoroca (RS),55595,-
Bozano (RS),19490,-
Braga (RS),12425,-
Brochier (RS),1011,-
Butiá (RS),7580,-
Caçapava do Sul (RS),22178,-
Cacequi (RS),36895,-
Cachoeira do Sul (RS),177828,-
Cachoeirinha (RS),1,-
Cacique Doble (RS),10927,-
Caibaté (RS),23740,-
Caiçara (RS),10962,-
Camaquã (RS),64344,-
Camargo (RS),6826,-
Cambará do Sul (RS),970,-
Campestre da Serra (RS),8249,-
Campina das Missões (RS),12326,-
Campinas do Sul (RS),22023,-
Campo Bom (RS),207,-
Campo Novo (RS),20793,-
Campos Borges (RS),11371,-
Candelária (RS),41611,-
Cândido Godói (RS),21216,-
Candiota (RS),11145,-
Canela (RS),394,-
Canguçu (RS),63074,-
Canoas (RS),412,-
Canudos do Vale (RS),1045,-
Capão Bonito do Sul (RS),27935,-
Capão da Canoa (RS),45,-
Capão do Cipó (RS),79129,-
Capão do Leão (RS),14036,-
Capivari do Sul (RS),16379,-
Capela de Santana (RS),2603,-
Capitão (RS),515,-
Carazinho (RS),47086,-
Caraá (RS),2826,-
Carlos Barbosa (RS),1525,-
Carlos Gomes (RS),6414,-
Casca (RS),11545,-
Caseiros (RS),9047,-
Catuípe (RS),52469,-
Caxias do Sul (RS),13378,-
Centenário (RS),10162,-
Cerrito (RS),6901,-
Cerro Branco (RS),5643,-
Cerro Grande (RS),8482,-
Cerro Grande do Sul (RS),8082,-
Cerro Largo (RS),12056,-
Chapada (RS),52207,-
Charqueadas (RS),5737,-
Charrua (RS),11963,-
Chiapetta (RS),37133,-
Chuí (RS),4209,-
Chuvisca (RS),9878,-
Cidreira (RS),1294,-
Ciríaco (RS),18065,-
Colinas (RS),874,-
Colorado (RS),26759,-
Condor (RS),43619,-
Constantina (RS),20627,-
Coqueiro Baixo (RS),821,-
Coqueiros do Sul (RS),17375,-
Coronel Barros (RS),16696,-
Coronel Bicaco (RS),50617,-
Coronel Pilar (RS),1845,-
Cotiporã (RS),2830,-
Coxilha (RS),41317,-
Crissiumal (RS),16644,-
Cristal (RS),15548,-
Cristal do Sul (RS),7792,-
Cruz Alta (RS),133163,-
Cruzaltense (RS),9572,-
Cruzeiro do Sul (RS),10374,-
David Canabarro (RS),9511,-
Derrubadas (RS),12548,-
Dezesseis de Novembro (RS),2052,-
Dilermando de Aguiar (RS),17611,-
Dois Irmãos (RS),572,-
Dois Irmãos das Missões (RS),22260,-
Dois Lajeados (RS),3410,-
Dom Feliciano (RS),12652,-
Dom Pedro de Alcântara (RS),982,-
Dom Pedrito (RS),110469,-
Dona Francisca (RS),4109,-
Doutor Maurício Cardoso (RS),26884,-
Doutor Ricardo (RS),2394,-
Eldorado do Sul (RS),12206,-
Encantado (RS),2655,-
Encruzilhada do Sul (RS),21903,-
Engenho Velho (RS),7492,-
Entre-Ijuís (RS),54114,-
Entre Rios do Sul (RS),8602,-
Erebango (RS),12863,-
Erechim (RS),14417,-
Ernestina (RS),19259,-
Herval (RS),7022,-
Erval Grande (RS),4485,-
Erval Seco (RS),23565,-
Esmeralda (RS),37436,-
Esperança do Sul (RS),7780,-
Espumoso (RS),71029,-
Estação (RS),7407,-
Estância Velha (RS),205,-
Esteio (RS),400,-
Estrela (RS),4073,-
Estrela Velha (RS),20104,-
Eugênio de Castro (RS),43815,-
Fagundes Varela (RS),2937,-
Farroupilha (RS),5881,-
Faxinal do Soturno (RS),5001,-
Faxinalzinho (RS),6866,-
Fazenda Vilanova (RS),861,-
Feliz (RS),561,-
Flores da Cunha (RS),6081,-
Floriano Peixoto (RS),8122,-
Fontoura Xavier (RS),7147,-
Formigueiro (RS),15023,-
Forquetinha (RS),1060,-
Fortaleza dos Valos (RS),44057,-
Frederico Westphalen (RS),14112,-
Garibaldi (RS),2931,-
Garruchos (RS),24955,-
Gaurama (RS),12567,-
General Câmara (RS),13151,-
Gentil (RS),12062,-
Getúlio Vargas (RS),18994,-
Giruá (RS),102618,-
Glorinha (RS),3069,-
Gramado (RS),729,-
Gramado dos Loureiros (RS),8199,-
Gramado Xavier (RS),5554,-
Gravataí (RS),660,-
Guabiju (RS),6770,-
Guaíba (RS),4544,-
Guaporé (RS),6541,-
Guarani das Missões (RS),31044,-
Harmonia (RS),1512,-
Herveiras (RS),3549,-
Horizontina (RS),18850,-
Hulha Negra (RS),11791,-
Humaitá (RS),13836,-
Ibarama (RS),7114,-
Ibiaçá (RS),23791,-
Ibiraiaras (RS),16324,-
Ibirapuitã (RS),15279,-
Ibirubá (RS),61550,-
Igrejinha (RS),648,-
Ijuí (RS),65810,-
Ilópolis (RS),9521,-
Imbé (RS),3,-
Imigrante (RS),638,-
Independência (RS),34846,-
Inhacorá (RS),11391,-
Ipê (RS),13246,-
Ipiranga do Sul (RS),13819,-
Iraí (RS),11279,-
Itaara (RS),4205,-
Itacurubi (RS),12460,-
Itapuca (RS),6011,-
Itaqui (RS),108943,-
Itati (RS),733,-
Itatiba do Sul (RS),3641,-
Ivorá (RS),5603,-
Ivoti (RS),332,-
Jaboticaba (RS),10299,-
Jacuizinho (RS),20973,-
Jacutinga (RS),17565,-
Jaguarão (RS),61874,-
Jaguari (RS),14748,-
Jaquirana (RS),1135,-
