local,total_area_plantada_hectare,total_cacau_semente_hectare
Manoel Ribas (PR),57050,-
Marechal Cândido Rondon (PR),61253,-
Maria Helena (PR),5921,-
Marialva (PR),54226,-
Marilândia do Sul (PR),44191,-
Marilena (PR),5529,-
Mariluz (PR),44962,-
Maringá (PR),49999,-
Mariópolis (PR),28136,-
Maripá (PR),45660,-
Marmeleiro (PR),32636,-
Marquinho (PR),9669,-
Marumbi (PR),10066,-
Matelândia (PR),24568,-
Matinhos (PR),14,-
Mato Rico (PR),23183,-
Mauá da Serra (PR),8017,-
Medianeira (PR),26662,-
Mercedes (PR),15152,-
Mirador (PR),13875,-
Miraselva (PR),4454,-
Missal (PR),27128,-
Moreira Sales (PR),23739,-
Morretes (PR),1510,-
Munhoz de Melo (PR),12783,-
Nossa Senhora das Graças (PR),11515,-
Nova Aliança do Ivaí (PR),4096,-
Nova América da Colina (PR),11556,-
Nova Aurora (PR),68213,-
Nova Cantu (PR),48709,-
Nova Esperança (PR),22392,-
Nova Esperança do Sudoeste (PR),5060,-
Nova Fátima (PR),32124,-
Nova Laranjeiras (PR),17249,-
Nova Londrina (PR),7904,-
Nova Olímpia (PR),3034,-
Nova Santa Bárbara (PR),9068,-
Nova Santa Rosa (PR),27317,-
Nova Prata do Iguaçu (PR),34337,-
Nova Tebas (PR),22133,-
Novo Itacolomi (PR),7876,-
Ortigueira (PR),54809,-
Ourizona (PR),26865,-
Ouro Verde do Oeste (PR),25069,-
Paiçandu (PR),21255,-
Palmas (PR),40522,-
Palmeira (PR),93404,-
Palmital (PR),13599,-
Palotina (PR),95142,-
Paraíso do Norte (PR),14735,-
Paranacity (PR),19001,-
Paranaguá (PR),516,-
Paranapoema (PR),8007,-
Paranavaí (PR),20253,-
Pato Bragado (PR),10263,-
Pato Branco (PR),67520,-
Paula Freitas (PR),26082,-
Paulo Frontin (PR),23535,-
Peabiru (PR),58400,-
Perobal (PR),28504,-
Pérola (PR),3648,-
Pérola d'Oeste (PR),27206,-
Piên (PR),11604,-
Pinhais (PR),29,-
Pinhalão (PR),14190,-
Pinhal de São Bento (PR),4355,-
Pinhão (PR),75090,-
Piraí do Sul (PR),64965,-
Piraquara (PR),736,-
Pitanga (PR),85171,-
Pitangueiras (PR),18610,-
Planaltina do Paraná (PR),5090,-
Planalto (PR),25437,-
Ponta Grossa (PR),105017,-
Pontal do Paraná (PR),94,-
Porecatu (PR),17230,-
Porto Amazonas (PR),10484,-
Porto Barreiro (PR),17604,-
Porto Rico (PR),710,-
Porto Vitória (PR),2617,-
Prado Ferreira (PR),19391,-
Pranchita (PR),30449,-
Presidente Castelo Branco (PR),8721,-
Primeiro de Maio (PR),46397,-
Prudentópolis (PR),93137,-
Quarto Centenário (PR),49893,-
Quatiguá (PR),3398,-
Quatro Barras (PR),349,-
Quatro Pontes (PR),14705,-
Quedas do Iguaçu (PR),36143,-
Querência do Norte (PR),33595,-
Quinta do Sol (PR),43487,-
Quitandinha (PR),21545,-
Ramilândia (PR),8763,-
Rancho Alegre (PR),25229,-
Rancho Alegre D'Oeste (PR),37691,-
Realeza (PR),36351,-
Rebouças (PR),37984,-
Renascença (PR),51304,-
Reserva (PR),44398,-
Reserva do Iguaçu (PR),32255,-
Ribeirão Claro (PR),5778,-
Ribeirão do Pinhal (PR),18819,-
Rio Azul (PR),35574,-
Rio Bom (PR),13154,-
Rio Bonito do Iguaçu (PR),45504,-
Rio Branco do Ivaí (PR),25296,-
Rio Branco do Sul (PR),2326,-
Rio Negro (PR),18056,-
Rolândia (PR),62443,-
Roncador (PR),62188,-
Rondon (PR),22990,-
Rosário do Ivaí (PR),8226,-
Sabáudia (PR),18752,-
Salgado Filho (PR),7260,-
Salto do Itararé (PR),6487,-
Salto do Lontra (PR),22579,-
Santa Amélia (PR),7172,-
Santa Cecília do Pavão (PR),10969,-
Santa Cruz de Monte Castelo (PR),14836,-
Santa Fé (PR),19183,-
Santa Helena (PR),54916,-
Santa Inês (PR),6263,-
Santa Isabel do Ivaí (PR),11546,-
Santa Izabel do Oeste (PR),30875,-
Santa Lúcia (PR),9066,-
Santa Maria do Oeste (PR),31556,-
Santa Mariana (PR),62244,-
Santa Mônica (PR),13927,-
Santana do Itararé (PR),19591,-
Santa Tereza do Oeste (PR),36479,-
Santa Terezinha de Itaipu (PR),32173,-
Santo Antônio da Platina (PR),37480,-
Santo Antônio do Caiuá (PR),3950,-
Santo Antônio do Paraíso (PR),15090,-
Santo Antônio do Sudoeste (PR),27818,-
Santo Inácio (PR),17773,-
São Carlos do Ivaí (PR),17970,-
São Jerônimo da Serra (PR),40617,-
São João (PR),48110,-
São João do Caiuá (PR),4159,-
São João do Ivaí (PR),40783,-
São João do Triunfo (PR),22649,-
São Jorge d'Oeste (PR),24090,-
São Jorge do Ivaí (PR),52319,-
São Jorge do Patrocínio (PR),4382,-
São José da Boa Vista (PR),31056,-
São José das Palmeiras (PR),6166,-
São José dos Pinhais (PR),5449,-
São Manoel do Paraná (PR),6669,-
São Mateus do Sul (PR),66775,-
São Miguel do Iguaçu (PR),96082,-
São Pedro do Iguaçu (PR),27940,-
São Pedro do Ivaí (PR),26588,-
São Pedro do Paraná (PR),3110,-
São Sebastião da Amoreira (PR),30222,-
São Tomé (PR),14039,-
Sapopema (PR),7403,-
Sarandi (PR),12509,-
Saudade do Iguaçu (PR),4369,-
Sengés (PR),24646,-
Serranópolis do Iguaçu (PR),25194,-
Sertaneja (PR),62203,-
Sertanópolis (PR),59232,-
Siqueira Campos (PR),12873,-
Sulina (PR),8369,-
Tamarana (PR),24939,-
Tamboara (PR),6076,-
Tapejara (PR),22814,-
Tapira (PR),9834,-
Teixeira Soares (PR),60793,-
Telêmaco Borba (PR),922,-
Terra Boa (PR),28319,-
Terra Rica (PR),12837,-
Terra Roxa (PR),112571,-
Tibagi (PR),179306,-
Tijucas do Sul (PR),9771,-
Toledo (PR),138678,-
Tomazina (PR),23517,-
Três Barras do Paraná (PR),23577,-
Tunas do Paraná (PR),411,-
Tuneiras do Oeste (PR),30880,-
Tupãssi (PR),47749,-
Turvo (PR),25927,-
Ubiratã (PR),107746,-
Umuarama (PR),14000,-
União da Vitória (PR),7176,-
Uniflor (PR),8594,-
Uraí (PR),23447,-
Wenceslau Braz (PR),37551,-
Ventania (PR),37873,-
Vera Cruz do Oeste (PR),39047,-
Verê (PR),38950,-
Alto Paraíso (PR),5100,-
Doutor Ulysses (PR),8038,-
Virmond (PR),14761,-
Vitorino (PR),43364,-
Xambrê (PR),4425,-
Abdon Batista (SC),5810,-
Abelardo Luz (SC),70770,-
Agrolândia (SC),3167,-
Agronômica (SC),5172,-
Água Doce (SC),28329,-
Águas de Chapecó (SC),3430,-
Águas Frias (SC),1744,-
Águas Mornas (SC),389,-
Alfredo Wagner (SC),7967,-
Alto Bela Vista (SC),1198,-
Anchieta (SC),1808,-
Angelina (SC),2070,-
Anita Garibaldi (SC),5981,-
Anitápolis (SC),513,-
Antônio Carlos (SC),430,-
Apiúna (SC),939,-
Arabutã (SC),1086,-
Araquari (SC),2845,-
Araranguá (SC),9022,-
Armazém (SC),725,-
Arroio Trinta (SC),2072,-
Arvoredo (SC),659,-
Ascurra (SC),667,-
Atalanta (SC),3474,-
Aurora (SC),5691,-
Balneário Arroio do Silva (SC),...,...
Balneário Camboriú (SC),...,...
Balneário Barra do Sul (SC),52,-
Balneário Gaivota (SC),544,-
Bandeirante (SC),2786,-
Barra Bonita (SC),1187,-
Barra Velha (SC),1454,-
Bela Vista do Toldo (SC),13239,-
Belmonte (SC),3045,-
Benedito Novo (SC),848,-
Biguaçu (SC),616,-
Blumenau (SC),319,-
Bocaina do Sul (SC),2810,-
Bombinhas (SC),...,...
Bom Jardim da Serra (SC),1780,-
Bom Jesus (SC),5057,-
Bom Jesus do Oeste (SC),4000,-
Bom Retiro (SC),13181,-
Botuverá (SC),380,-
Braço do Norte (SC),486,-
Braço do Trombudo (SC),1091,-
Brunópolis (SC),10896,-
Brusque (SC),238,-
Caçador (SC),8750,-
Caibi (SC),2689,-
Calmon (SC),3203,-
Camboriú (SC),987,-
Capão Alto (SC),12304,-
Campo Alegre (SC),4583,-
Campo Belo do Sul (SC),20037,-
Campo Erê (SC),28275,-
Campos Novos (SC),93580,-
Canelinha (SC),194,-
Canoinhas (SC),48156,-
Capinzal (SC),8331,-
Capivari de Baixo (SC),1415,-
Catanduvas (SC),1960,-
Caxambu do Sul (SC),6761,-
Celso Ramos (SC),2383,-
Cerro Negro (SC),9489,-
Chapadão do Lageado (SC),4238,-
Chapecó (SC),24449,-
Cocal do Sul (SC),1002,-
Concórdia (SC),10498,-
Cordilheira Alta (SC),710,-
Coronel Freitas (SC),4057,-
Coronel Martins (SC),3178,-
Corupá (SC),5519,-
Correia Pinto (SC),6956,-
Criciúma (SC),5117,-
Cunha Porã (SC),8372,-
Cunhataí (SC),1253,-
Curitibanos (SC),21078,-
Descanso (SC),7369,-
Dionísio Cerqueira (SC),10605,-
Dona Emma (SC),1456,-
Doutor Pedrinho (SC),1143,-
Entre Rios (SC),2124,-
Ermo (SC),4412,-
Erval Velho (SC),5319,-
Faxinal dos Guedes (SC),19386,-
Flor do Sertão (SC),825,-
Florianópolis (SC),39,-
Formosa do Sul (SC),844,-
Forquilhinha (SC),12459,-
Fraiburgo (SC),17930,-
Frei Rogério (SC),5827,-
Galvão (SC),7613,-
Garopaba (SC),284,-
Garuva (SC),2932,-
Gaspar (SC),2921,-
Governador Celso Ramos (SC),...,...
Grão-Pará (SC),1599,-
Gravatal (SC),516,-
Guabiruba (SC),237,-
Guaraciaba (SC),9868,-
Guaramirim (SC),5855,-
Guarujá do Sul (SC),2507,-
Guatambú (SC),8141,-
Herval d'Oeste (SC),1931,-
Ibiam (SC),1872,-
Ibicaré (SC),3246,-
Ibirama (SC),851,-
Içara (SC),9779,-
Ilhota (SC),4034,-
Imaruí (SC),3973,-
Imbituba (SC),2422,-
Imbuia (SC),5409,-
Indaial (SC),429,-
Iomerê (SC),2658,-
Ipira (SC),1626,-
Iporã do Oeste (SC),4259,-
Ipuaçu (SC),15858,-
Ipumirim (SC),1775,-
Iraceminha (SC),5681,-
Irani (SC),4886,-
Irati (SC),1964,-
Irineópolis (SC),25871,-
Itá (SC),1544,-
Itaiópolis (SC),37125,-
Itajaí (SC),2013,-
Itapema (SC),321,-
Itapiranga (SC),3011,-
Itapoá (SC),445,-
Ituporanga (SC),16190,-
Jaborá (SC),3514,-
Jacinto Machado (SC),13276,-
Jaguaruna (SC),6403,-
Jaraguá do Sul (SC),3498,-
Jardinópolis (SC),1022,-
Joaçaba (SC),4583,-
Joinville (SC),5882,-
José Boiteux (SC),1541,-
Jupiá (SC),3908,-
Lacerdópolis (SC),2680,-
Lages (SC),21013,-
Laguna (SC),238,-
Lajeado Grande (SC),4060,-
Laurentino (SC),851,-
Lauro Müller (SC),523,-
Lebon Régis (SC),8968,-
Leoberto Leal (SC),3265,-
Lindóia do Sul (SC),1611,-
Lontras (SC),1657,-
Luiz Alves (SC),5087,-
Luzerna (SC),2604,-
Macieira (SC),1681,-
Mafra (SC),51926,-
Major Gercino (SC),365,-
Major Vieira (SC),20492,-
Maracajá (SC),2526,-
Maravilha (SC),7183,-
Marema (SC),1581,-
Massaranduba (SC),7614,-
Matos Costa (SC),1641,-
Meleiro (SC),12605,-
Mirim Doce (SC),1817,-
Modelo (SC),5055,-
Mondaí (SC),2374,-
Monte Carlo (SC),3475,-
Monte Castelo (SC),7732,-
Morro da Fumaça (SC),1188,-
Morro Grande (SC),4154,-
Navegantes (SC),1060,-
Nova Erechim (SC),1779,-
Nova Itaberaba (SC),2122,-
Nova Trento (SC),1807,-
Nova Veneza (SC),10420,-
Novo Horizonte (SC),6991,-
Orleans (SC),3093,-
Otacílio Costa (SC),12145,-
Ouro (SC),3128,-
Ouro Verde (SC),19020,-
Paial (SC),679,-
Painel (SC),1579,-
Palhoça (SC),696,-
Palma Sola (SC),15645,-
Palmeira (SC),2441,-
Palmitos (SC),10703,-
Papanduva (SC),28456,-
Paraíso (SC),4156,-
Passo de Torres (SC),954,-
Passos Maia (SC),9642,-
Paulo Lopes (SC),1419,-
Pedras Grandes (SC),1383,-
Penha (SC),27,-
Peritiba (SC),1365,-
Pescaria Brava (SC),225,-
Petrolândia (SC),5512,-
Balneário Piçarras (SC),1260,-
Pinhalzinho (SC),6911,-
Pinheiro Preto (SC),1728,-
Piratuba (SC),1976,-
Planalto Alegre (SC),1103,-
Pomerode (SC),280,-
Ponte Alta (SC),4190,-
Ponte Alta do Norte (SC),806,-
Ponte Serrada (SC),6781,-
Porto Belo (SC),295,-
Porto União (SC),10682,-
Pouso Redondo (SC),5444,-
Praia Grande (SC),5446,-
Presidente Castello Branco (SC),1063,-
Presidente Getúlio (SC),3725,-
Presidente Nereu (SC),1686,-
Princesa (SC),2421,-
Quilombo (SC),12885,-
Rancho Queimado (SC),402,-
Rio das Antas (SC),6254,-
Rio do Campo (SC),7254,-
Rio do Oeste (SC),4287,-
Rio dos Cedros (SC),1762,-
Rio do Sul (SC),1677,-
Rio Fortuna (SC),570,-
Rio Negrinho (SC),13055,-
Rio Rufino (SC),1652,-
Riqueza (SC),2305,-
Rodeio (SC),1134,-
Romelândia (SC),1989,-
Salete (SC),1557,-
Saltinho (SC),2211,-
Salto Veloso (SC),1736,-
Sangão (SC),1693,-
Santa Cecília (SC),4330,-
Santa Helena (SC),1491,-
Santa Rosa de Lima (SC),217,-
Santa Rosa do Sul (SC),2782,-
Santa Terezinha (SC),15093,-
Santa Terezinha do Progresso (SC),972,-
Santiago do Sul (SC),1889,-
Santo Amaro da Imperatriz (SC),264,-
São Bernardino (SC),2422,-
São Bento do Sul (SC),3338,-
São Bonifácio (SC),342,-
São Carlos (SC),2130,-
São Cristóvão do Sul (SC),352,-
São Domingos (SC),31911,-
São Francisco do Sul (SC),136,-
São João do Oeste (SC),2067,-
São João Batista (SC),809,-
São João do Itaperiú (SC),3160,-
São João do Sul (SC),6921,-
São Joaquim (SC),9732,-
São José (SC),68,-
São José do Cedro (SC),8790,-
São José do Cerrito (SC),16514,-
São Lourenço do Oeste (SC),8584,-
São Ludgero (SC),228,-
São Martinho (SC),680,-
São Miguel da Boa Vista (SC),810,-
São Miguel do Oeste (SC),2483,-
São Pedro de Alcântara (SC),259,-
Saudades (SC),7941,-
Schroeder (SC),1238,-
Seara (SC),2195,-
Serra Alta (SC),3707,-
Siderópolis (SC),973,-
Sombrio (SC),5354,-
Sul Brasil (SC),1382,-
Taió (SC),6260,-
Tangará (SC),10421,-
Tigrinhos (SC),2497,-
Tijucas (SC),2381,-
Timbé do Sul (SC),3924,-
Timbó (SC),700,-
Timbó Grande (SC),1584,-
Três Barras (SC),10561,-
Treviso (SC),96,-
Treze de Maio (SC),2859,-
Treze Tílias (SC),3060,-
Trombudo Central (SC),1730,-
Tubarão (SC),6966,-
Tunápolis (SC),1281,-
Turvo (SC),13875,-
União do Oeste (SC),3724,-
Urubici (SC),1969,-
Urupema (SC),797,-
Urussanga (SC),1925,-
Vargeão (SC),7626,-
Vargem (SC),5806,-
Vargem Bonita (SC),1781,-
Vidal Ramos (SC),6236,-
Videira (SC),8468,-
Vitor Meireles (SC),3880,-
Witmarsum (SC),1870,-
Xanxerê (SC),21208,-
Xavantina (SC),1040,-
Xaxim (SC),7607,-
Zortéa (SC),11830,-
Balneário Rincão (SC),190,-
Aceguá (RS),37755,-
Água Santa (RS),20180,-
Agudo (RS),20142,-
Ajuricaba (RS),34228,-
Alecrim (RS),4755,-
Alegrete (RS),159295,-
Alegria (RS),11746,-
Almirante Tamandaré do Sul (RS),26281,-
Alpestre (RS),8796,-
Alto Alegre (RS),8554,-
Alto Feliz (RS),553,-
Alvorada (RS),192,-
Amaral Ferrador (RS),6868,-
Ametista do Sul (RS),2420,-
André da Rocha (RS),20962,-
Anta Gorda (RS),9402,-
Antônio Prado (RS),4885,-
Arambaré (RS),24632,-
Araricá (RS),80,-
Aratiba (RS),4985,-
Arroio do Meio (RS),2665,-
Arroio do Sal (RS),316,-
Arroio do Padre (RS),2351,-
Arroio dos Ratos (RS),5953,-
Arroio do Tigre (RS),24096,-
Arroio Grande (RS),87095,-
Arvorezinha (RS),10452,-
Augusto Pestana (RS),31432,-
Áurea (RS),13788,-
Bagé (RS),53410,-
Balneário Pinhal (RS),875,-
Barão (RS),1057,-
Barão de Cotegipe (RS),12023,-
Barão do Triunfo (RS),5680,-
Barracão (RS),32811,-
Barra do Guarita (RS),2911,-
Barra do Quaraí (RS),25478,-
Barra do Ribeiro (RS),21460,-
Barra do Rio Azul (RS),3765,-
Barra Funda (RS),5347,-
Barros Cassal (RS),18688,-
Benjamin Constant do Sul (RS),2942,-
Bento Gonçalves (RS),5091,-
Boa Vista das Missões (RS),31637,-
Boa Vista do Buricá (RS),4899,-
Boa Vista do Cadeado (RS),59845,-
Boa Vista do Incra (RS),42880,-
Boa Vista do Sul (RS),687,-
Bom Jesus (RS),27684,-
Bom Princípio (RS),917,-
Bom Progresso (RS),6924,-
Bom Retiro do Sul (RS),756,-
Boqueirão do Leão (RS),6853,-
Bossoroca (RS),65337,-
Bozano (RS),22411,-
Braga (RS),14369,-
Brochier (RS),975,-
Butiá (RS),12978,-
Caçapava do Sul (RS),50810,-
Cacequi (RS),56323,-
Cachoeira do Sul (RS),157194,-
Cachoeirinha (RS),...,...
Cacique Doble (RS),15939,-
Caibaté (RS),29372,-
Caiçara (RS),8488,-
Camaquã (RS),75965,-
Camargo (RS),8608,-
Cambará do Sul (RS),1730,-
Campestre da Serra (RS),22103,-
Campina das Missões (RS),9994,-
Campinas do Sul (RS),26376,-
Campo Bom (RS),153,-
Campo Novo (RS),22017,-
Campos Borges (RS),12076,-
Candelária (RS),38120,-
Cândido Godói (RS),14954,-
Candiota (RS),22597,-
Canela (RS),363,-
Canguçu (RS),80045,-
Canoas (RS),688,-
Canudos do Vale (RS),651,-
Capão Bonito do Sul (RS),35418,-
Capão da Canoa (RS),27,-
Capão do Cipó (RS),81819,-
Capão do Leão (RS),17677,-
Capivari do Sul (RS),19359,-
Capela de Santana (RS),2538,-
Capitão (RS),172,-
Carazinho (RS),52117,-
Caraá (RS),2959,-
Carlos Barbosa (RS),1413,-
Carlos Gomes (RS),6030,-
Casca (RS),14827,-
Caseiros (RS),10703,-
Catuípe (RS),58679,-
Caxias do Sul (RS),16073,-
Centenário (RS),11109,-
Cerrito (RS),9211,-
Cerro Branco (RS),5041,-
Cerro Grande (RS),7501,-
Cerro Grande do Sul (RS),7266,-
Cerro Largo (RS),10119,-
Chapada (RS),64564,-
Charqueadas (RS),7423,-
Charrua (RS),16310,-
Chiapetta (RS),47229,-
Chuí (RS),6047,-
Chuvisca (RS),7162,-
Cidreira (RS),1335,-
Ciríaco (RS),22849,-
Colinas (RS),572,-
Colorado (RS),30533,-
Condor (RS),47646,-
Constantina (RS),18783,-
Coqueiro Baixo (RS),368,-
Coqueiros do Sul (RS),20075,-
Coronel Barros (RS),19431,-
Coronel Bicaco (RS),53979,-
Coronel Pilar (RS),1488,-
Cotiporã (RS),2991,-
Coxilha (RS),46808,-
Crissiumal (RS),23114,-
Cristal (RS),22319,-
Cristal do Sul (RS),9178,-
Cruz Alta (RS),142579,-
Cruzaltense (RS),12734,-
Cruzeiro do Sul (RS),6776,-
David Canabarro (RS),11123,-
Derrubadas (RS),18868,-
Dezesseis de Novembro (RS),2368,-
Dilermando de Aguiar (RS),33123,-
Dois Irmãos (RS),396,-
Dois Irmãos das Missões (RS),24835,-
Dois Lajeados (RS),3419,-
Dom Feliciano (RS),16058,-
Dom Pedro de Alcântara (RS),1007,-
Dom Pedrito (RS),193579,-
Dona Francisca (RS),3657,-
Doutor Maurício Cardoso (RS),27122,-
Doutor Ricardo (RS),1085,-
Eldorado do Sul (RS),14800,-
Encantado (RS),1040,-
Encruzilhada do Sul (RS),71849,-
Engenho Velho (RS),5998,-
Entre-Ijuís (RS),58312,-
Entre Rios do Sul (RS),8667,-
Erebango (RS),16128,-
Erechim (RS),14436,-
Ernestina (RS),19949,-
Herval (RS),16825,-
Erval Grande (RS),5504,-
Erval Seco (RS),27619,-
Esmeralda (RS),48156,-
Esperança do Sul (RS),8798,-
Espumoso (RS),82649,-
Estação (RS),8116,-
Estância Velha (RS),136,-
Esteio (RS),450,-
Estrela (RS),3819,-
Estrela Velha (RS),20784,-
Eugênio de Castro (RS),48515,-
Fagundes Varela (RS),3993,-
Farroupilha (RS),6766,-
Faxinal do Soturno (RS),4593,-
Faxinalzinho (RS),8255,-
Fazenda Vilanova (RS),1322,-
Feliz (RS),471,-
Flores da Cunha (RS),5672,-
Floriano Peixoto (RS),10631,-
Fontoura Xavier (RS),9134,-
Formigueiro (RS),22192,-
Forquetinha (RS),1012,-
Fortaleza dos Valos (RS),50963,-
Frederico Westphalen (RS),14339,-
Garibaldi (RS),2863,-
Garruchos (RS),26418,-
Gaurama (RS),13147,-
General Câmara (RS),17351,-
Gentil (RS),11798,-
Getúlio Vargas (RS),24942,-
Giruá (RS),106969,-
Glorinha (RS),3405,-
Gramado (RS),909,-
Gramado dos Loureiros (RS),9293,-
Gramado Xavier (RS),7938,-
Gravataí (RS),1446,-
Guabiju (RS),7584,-
Guaíba (RS),5892,-
Guaporé (RS),9337,-
Guarani das Missões (RS),26808,-
Harmonia (RS),1543,-
Herveiras (RS),3259,-
Horizontina (RS),18633,-
Hulha Negra (RS),20261,-
Humaitá (RS),12782,-
Ibarama (RS),6681,-
Ibiaçá (RS),31935,-
Ibiraiaras (RS),17136,-
Ibirapuitã (RS),23482,-
Ibirubá (RS),66770,-
Igrejinha (RS),225,-
Ijuí (RS),64383,-
Ilópolis (RS),6623,-
Imbé (RS),2,-
Imigrante (RS),489,-
Independência (RS),36319,-
Inhacorá (RS),13086,-
Ipê (RS),13655,-
Ipiranga do Sul (RS),15459,-
Iraí (RS),9503,-
Itaara (RS),3867,-
Itacurubi (RS),26987,-
Itapuca (RS),9214,-
Itaqui (RS),140222,-
Itati (RS),547,-
Itatiba do Sul (RS),4835,-
Ivorá (RS),5725,-
Ivoti (RS),318,-
Jaboticaba (RS),10857,-
Jacuizinho (RS),27201,-
Jacutinga (RS),18359,-
Jaguarão (RS),68672,-
Jaguari (RS),18643,-
Jaquirana (RS),962,-
Jari (RS),70607,-
Jóia (RS),119473,-
Júlio de Castilhos (RS),123775,-
Lagoa Bonita do Sul (RS),4335,-
Lagoão (RS),16695,-
Lagoa dos Três Cantos (RS),13618,-
Lagoa Vermelha (RS),67920,-
Lajeado (RS),1399,-
Lajeado do Bugre (RS),6490,-
Lavras do Sul (RS),44394,-
Liberato Salzano (RS),15820,-
Lindolfo Collor (RS),469,-
Linha Nova (RS),284,-
Machadinho (RS),20904,-
Maçambará (RS),100815,-
Mampituba (RS),4282,-
Manoel Viana (RS),79116,-
Maquiné (RS),2434,-
Maratá (RS),535,-
Marau (RS),51087,-
Marcelino Ramos (RS),7898,-
Mariana Pimentel (RS),4261,-
Mariano Moro (RS),3462,-
Marques de Souza (RS),1269,-
Mata (RS),9739,-
Mato Castelhano (RS),13810,-
Mato Leitão (RS),2235,-
Mato Queimado (RS),10667,-
Maximiliano de Almeida (RS),14326,-
Minas do Leão (RS),13714,-
Miraguaí (RS),8714,-
Montauri (RS),5347,-
Monte Alegre dos Campos (RS),7174,-
Monte Belo do Sul (RS),2405,-
Montenegro (RS),4819,-
Mormaço (RS),13096,-
Morrinhos do Sul (RS),4814,-
Morro Redondo (RS),3343,-
Morro Reuter (RS),761,-
Mostardas (RS),41523,-
Muçum (RS),1689,-
Muitos Capões (RS),96360,-
Muliterno (RS),5588,-
Não-Me-Toque (RS),36642,-
Nicolau Vergueiro (RS),12621,-
Nonoai (RS),25145,-
Nova Alvorada (RS),8129,-
Nova Araçá (RS),2412,-
Nova Bassano (RS),6205,-
Nova Boa Vista (RS),6590,-
Nova Bréscia (RS),534,-
Nova Candelária (RS),5099,-
Nova Esperança do Sul (RS),5494,-
Nova Hartz (RS),283,-
Nova Pádua (RS),2351,-
Nova Palma (RS),13401,-
Nova Petrópolis (RS),1751,-
Nova Prata (RS),5825,-
Nova Ramada (RS),28189,-
Nova Roma do Sul (RS),1988,-
Nova Santa Rita (RS),4465,-
Novo Cabrais (RS),11817,-
Novo Hamburgo (RS),2836,-
Novo Machado (RS),20249,-
Novo Tiradentes (RS),5911,-
Novo Xingu (RS),5987,-
Novo Barreiro (RS),8742,-
Osório (RS),6957,-
Paim Filho (RS),8628,-
Palmares do Sul (RS),22355,-
Palmeira das Missões (RS),186082,-
Palmitinho (RS),3232,-
Panambi (RS),37090,-
Pantano Grande (RS),31612,-
Paraí (RS),3152,-
Paraíso do Sul (RS),13054,-
Pareci Novo (RS),1318,-
Parobé (RS),567,-
Passa Sete (RS),10859,-
Passo do Sobrado (RS),15626,-
Passo Fundo (RS),56779,-
Paulo Bento (RS),9555,-
Paverama (RS),2580,-
Pedras Altas (RS),48587,-
Pedro Osório (RS),14441,-
Pejuçara (RS),51946,-
Pelotas (RS),48684,-
Picada Café (RS),407,-
Pinhal (RS),3456,-
Pinhal da Serra (RS),12348,-
Pinhal Grande (RS),27518,-
Pinheirinho do Vale (RS),3386,-
Pinheiro Machado (RS),10339,-
Pinto Bandeira (RS),3205,-
Pirapó (RS),10215,-
Piratini (RS),50239,-
Planalto (RS),6942,-
Poço das Antas (RS),317,-
Pontão (RS),43057,-
Ponte Preta (RS),6459,-
Portão (RS),1489,-
Porto Alegre (RS),974,-
Porto Lucena (RS),7953,-
Porto Mauá (RS),5914,-
Porto Vera Cruz (RS),1619,-
Porto Xavier (RS),3340,-
Pouso Novo (RS),699,-
Presidente Lucena (RS),618,-
Progresso (RS),3018,-
Protásio Alves (RS),3590,-
Putinga (RS),4989,-
Quaraí (RS),12080,-
Quatro Irmãos (RS),18720,-
Quevedos (RS),32075,-
Quinze de Novembro (RS),12540,-
Redentora (RS),23273,-
Relvado (RS),920,-
Restinga Sêca (RS),43523,-
Rio dos Índios (RS),13251,-
Rio Grande (RS),33754,-
Rio Pardo (RS),102102,-
Riozinho (RS),503,-
Roca Sales (RS),5327,-
Rodeio Bonito (RS),8147,-
Rolador (RS),23359,-
Rolante (RS),2587,-
Ronda Alta (RS),38747,-
Rondinha (RS),14615,-
Roque Gonzales (RS),14387,-
Rosário do Sul (RS),77085,-
Sagrada Família (RS),6933,-
Saldanha Marinho (RS),22978,-
Salto do Jacuí (RS),34729,-
Salvador das Missões (RS),6432,-
Salvador do Sul (RS),1323,-
Sananduva (RS),30622,-
Santa Bárbara do Sul (RS),130785,-
Santa Cecília do Sul (RS),15676,-
Santa Clara do Sul (RS),2294,-
Santa Cruz do Sul (RS),15296,-
Santa Maria (RS),58054,-
Santa Maria do Herval (RS),2517,-
Santa Margarida do Sul (RS),52248,-
Santana da Boa Vista (RS),42738,-
Sant'Ana do Livramento (RS),97180,-
Santa Rosa (RS),34314,-
Santa Tereza (RS),1095,-
Santa Vitória do Palmar (RS),111348,-
Santiago (RS),63803,-
Santo Ângelo (RS),56198,-
Santo Antônio do Palma (RS),5380,-
Santo Antônio da Patrulha (RS),25530,-
Santo Antônio das Missões (RS),84969,-
Santo Antônio do Planalto (RS),18306,-
Santo Augusto (RS),53100,-
Santo Cristo (RS),14513,-
Santo Expedito do Sul (RS),9839,-
São Borja (RS),155984,-
São Domingos do Sul (RS),3336,-
São Francisco de Assis (RS),69495,-
São Francisco de Paula (RS),17514,-
São Gabriel (RS),175318,-
São Jerônimo (RS),10831,-
São João da Urtiga (RS),9114,-
São João do Polêsine (RS),2980,-
São Jorge (RS),4154,-
São José das Missões (RS),8558,-
São José do Herval (RS),851,-
São José do Hortêncio (RS),1340,-
